proximity_id,ocean_proximity
15414,<1H OCEAN
15415,<1H OCEAN
15416,<1H OCEAN
15417,<1H OCEAN
15418,<1H OCEAN
15419,<1H OCEAN
15420,<1H OCEAN
15421,<1H OCEAN
15422,<1H OCEAN
15423,<1H OCEAN
15424,<1H OCEAN
15425,<1H OCEAN
15426,<1H OCEAN
15427,<1H OCEAN
15428,<1H OCEAN
15429,<1H OCEAN
15430,<1H OCEAN
15431,<1H OCEAN
15432,<1H OCEAN
15433,<1H OCEAN
15434,<1H OCEAN
15435,<1H OCEAN
15436,<1H OCEAN
15437,<1H OCEAN
15438,<1H OCEAN
15439,<1H OCEAN
15440,<1H OCEAN
15441,<1H OCEAN
15442,<1H OCEAN
15443,<1H OCEAN
15444,<1H OCEAN
15445,<1H OCEAN
15446,<1H OCEAN
15447,<1H OCEAN
15448,<1H OCEAN
15449,<1H OCEAN
15450,<1H OCEAN
15451,<1H OCEAN
15452,<1H OCEAN
15453,<1H OCEAN
15454,<1H OCEAN
15455,<1H OCEAN
15456,<1H OCEAN
15457,<1H OCEAN
15458,<1H OCEAN
15459,<1H OCEAN
15460,<1H OCEAN
15461,<1H OCEAN
15462,<1H OCEAN
15463,<1H OCEAN
15464,<1H OCEAN
15465,<1H OCEAN
15466,<1H OCEAN
15467,<1H OCEAN
15468,<1H OCEAN
15469,<1H OCEAN
15470,<1H OCEAN
15471,<1H OCEAN
15472,<1H OCEAN
15473,<1H OCEAN
15474,<1H OCEAN
15475,<1H OCEAN
15476,<1H OCEAN
15477,<1H OCEAN
15478,<1H OCEAN
15479,<1H OCEAN
15480,<1H OCEAN
15481,<1H OCEAN
15482,<1H OCEAN
15483,<1H OCEAN
15484,<1H OCEAN
15485,<1H OCEAN
15486,<1H OCEAN
15487,<1H OCEAN
15488,<1H OCEAN
15489,<1H OCEAN
15490,<1H OCEAN
15491,<1H OCEAN
15492,<1H OCEAN
15493,<1H OCEAN
15494,<1H OCEAN
15495,<1H OCEAN
15496,<1H OCEAN
15497,<1H OCEAN
15498,<1H OCEAN
15499,<1H OCEAN
15500,<1H OCEAN
15501,<1H OCEAN
15502,<1H OCEAN
15503,<1H OCEAN
15504,<1H OCEAN
15505,<1H OCEAN
15506,<1H OCEAN
15507,<1H OCEAN
15508,<1H OCEAN
15509,<1H OCEAN
15510,<1H OCEAN
15511,<1H OCEAN
15512,<1H OCEAN
15513,<1H OCEAN
15514,<1H OCEAN
15515,<1H OCEAN
15516,<1H OCEAN
15517,<1H OCEAN
15518,<1H OCEAN
15519,<1H OCEAN
15520,<1H OCEAN
15521,<1H OCEAN
15522,<1H OCEAN
15523,<1H OCEAN
15524,<1H OCEAN
15525,<1H OCEAN
15526,<1H OCEAN
15527,<1H OCEAN
15528,<1H OCEAN
15529,<1H OCEAN
15530,<1H OCEAN
15531,<1H OCEAN
15532,<1H OCEAN
15533,<1H OCEAN
15534,<1H OCEAN
15535,<1H OCEAN
15536,<1H OCEAN
15537,<1H OCEAN
15538,<1H OCEAN
15539,<1H OCEAN
15540,<1H OCEAN
15541,<1H OCEAN
15542,<1H OCEAN
15543,<1H OCEAN
15544,<1H OCEAN
15545,<1H OCEAN
15546,<1H OCEAN
15547,<1H OCEAN
15548,<1H OCEAN
15549,<1H OCEAN
15550,<1H OCEAN
15551,<1H OCEAN
15552,<1H OCEAN
15553,<1H OCEAN
15554,<1H OCEAN
15555,<1H OCEAN
15556,<1H OCEAN
15557,<1H OCEAN
15558,<1H OCEAN
15559,<1H OCEAN
15560,<1H OCEAN
15561,<1H OCEAN
15562,<1H OCEAN
15563,<1H OCEAN
15564,<1H OCEAN
15565,<1H OCEAN
15566,<1H OCEAN
15567,<1H OCEAN
15568,<1H OCEAN
15569,<1H OCEAN
15570,<1H OCEAN
15571,<1H OCEAN
15572,<1H OCEAN
15573,<1H OCEAN
15574,<1H OCEAN
15575,<1H OCEAN
15576,<1H OCEAN
15577,<1H OCEAN
15578,<1H OCEAN
15579,<1H OCEAN
15580,<1H OCEAN
15581,<1H OCEAN
15582,<1H OCEAN
15583,<1H OCEAN
15584,<1H OCEAN
15585,<1H OCEAN
15586,<1H OCEAN
15587,<1H OCEAN
15588,<1H OCEAN
15589,<1H OCEAN
15590,<1H OCEAN
15591,<1H OCEAN
15592,<1H OCEAN
15593,<1H OCEAN
15594,<1H OCEAN
15595,<1H OCEAN
15596,NEAR OCEAN
15597,NEAR OCEAN
15598,NEAR OCEAN
15599,<1H OCEAN
15600,<1H OCEAN
15601,<1H OCEAN
15602,<1H OCEAN
15603,<1H OCEAN
15604,<1H OCEAN
15605,<1H OCEAN
15606,<1H OCEAN
15607,<1H OCEAN
15608,<1H OCEAN
15609,<1H OCEAN
15610,<1H OCEAN
15611,NEAR OCEAN
15612,<1H OCEAN
15613,<1H OCEAN
15614,NEAR OCEAN
15615,NEAR OCEAN
15616,NEAR OCEAN
15617,NEAR OCEAN
15618,<1H OCEAN
15619,NEAR OCEAN
15620,NEAR OCEAN
15621,NEAR OCEAN
15622,NEAR OCEAN
15623,NEAR OCEAN
15624,NEAR OCEAN
15625,NEAR OCEAN
15626,<1H OCEAN
15627,<1H OCEAN
15628,NEAR OCEAN
15629,NEAR OCEAN
15630,<1H OCEAN
15631,<1H OCEAN
15632,<1H OCEAN
15633,NEAR OCEAN
15634,NEAR OCEAN
15635,NEAR OCEAN
15636,NEAR OCEAN
15637,NEAR OCEAN
15638,<1H OCEAN
15639,<1H OCEAN
15640,<1H OCEAN
15641,<1H OCEAN
15642,NEAR OCEAN
15643,NEAR OCEAN
15644,NEAR OCEAN
15645,NEAR OCEAN
15646,<1H OCEAN
15647,NEAR OCEAN
15648,NEAR OCEAN
15649,NEAR OCEAN
15650,NEAR OCEAN
15651,NEAR OCEAN
15652,NEAR OCEAN
15653,NEAR OCEAN
15654,NEAR OCEAN
15655,NEAR OCEAN
15656,NEAR OCEAN
15657,NEAR OCEAN
15658,NEAR OCEAN
15659,NEAR OCEAN
15660,NEAR OCEAN
15661,NEAR OCEAN
15662,NEAR OCEAN
15663,NEAR OCEAN
15664,NEAR OCEAN
15665,NEAR OCEAN
15666,NEAR OCEAN
15667,NEAR OCEAN
15668,NEAR OCEAN
15669,NEAR OCEAN
15670,NEAR OCEAN
15671,NEAR OCEAN
15672,NEAR OCEAN
15673,NEAR OCEAN
15674,NEAR OCEAN
15675,NEAR OCEAN
15676,NEAR OCEAN
15677,NEAR OCEAN
15678,NEAR OCEAN
15679,NEAR OCEAN
15680,NEAR OCEAN
15681,NEAR OCEAN
15682,NEAR OCEAN
15683,NEAR OCEAN
15684,NEAR OCEAN
15685,NEAR OCEAN
15686,<1H OCEAN
15687,<1H OCEAN
15688,<1H OCEAN
15689,<1H OCEAN
15690,<1H OCEAN
15691,<1H OCEAN
15692,<1H OCEAN
15693,<1H OCEAN
15694,<1H OCEAN
15695,<1H OCEAN
15696,<1H OCEAN
15697,<1H OCEAN
15698,<1H OCEAN
15699,<1H OCEAN
15700,<1H OCEAN
15701,<1H OCEAN
15702,<1H OCEAN
15703,<1H OCEAN
15704,<1H OCEAN
15705,<1H OCEAN
15706,<1H OCEAN
15707,<1H OCEAN
15708,<1H OCEAN
15709,<1H OCEAN
15710,<1H OCEAN
15711,<1H OCEAN
15712,<1H OCEAN
15713,<1H OCEAN
15714,<1H OCEAN
15715,<1H OCEAN
15716,<1H OCEAN
15717,<1H OCEAN
15718,<1H OCEAN
15719,<1H OCEAN
15720,<1H OCEAN
15721,<1H OCEAN
15722,<1H OCEAN
15723,<1H OCEAN
15724,<1H OCEAN
15725,<1H OCEAN
15726,<1H OCEAN
15727,<1H OCEAN
15728,<1H OCEAN
15729,<1H OCEAN
15730,<1H OCEAN
15731,<1H OCEAN
15732,<1H OCEAN
15733,<1H OCEAN
15734,<1H OCEAN
15735,<1H OCEAN
15736,<1H OCEAN
15737,<1H OCEAN
15738,<1H OCEAN
15739,<1H OCEAN
15740,<1H OCEAN
15741,<1H OCEAN
15742,<1H OCEAN
15743,<1H OCEAN
15744,<1H OCEAN
15745,<1H OCEAN
15746,<1H OCEAN
15747,<1H OCEAN
15748,<1H OCEAN
15749,<1H OCEAN
15750,<1H OCEAN
15751,<1H OCEAN
15752,<1H OCEAN
15753,<1H OCEAN
15754,<1H OCEAN
15755,<1H OCEAN
15756,<1H OCEAN
15757,<1H OCEAN
15758,<1H OCEAN
15759,<1H OCEAN
15760,<1H OCEAN
15761,<1H OCEAN
15762,<1H OCEAN
15763,<1H OCEAN
15764,<1H OCEAN
15765,<1H OCEAN
15766,<1H OCEAN
15767,<1H OCEAN
15768,<1H OCEAN
15769,<1H OCEAN
15770,<1H OCEAN
15771,<1H OCEAN
15772,<1H OCEAN
15773,<1H OCEAN
15774,<1H OCEAN
15775,<1H OCEAN
15776,<1H OCEAN
15777,<1H OCEAN
15778,<1H OCEAN
15779,<1H OCEAN
15780,<1H OCEAN
15781,<1H OCEAN
15782,<1H OCEAN
15783,<1H OCEAN
15784,<1H OCEAN
15785,<1H OCEAN
15786,<1H OCEAN
15787,<1H OCEAN
15788,<1H OCEAN
15789,<1H OCEAN
15790,<1H OCEAN
15791,<1H OCEAN
15792,<1H OCEAN
15793,<1H OCEAN
15794,<1H OCEAN
15795,<1H OCEAN
15796,<1H OCEAN
15797,<1H OCEAN
15798,<1H OCEAN
15799,<1H OCEAN
15800,<1H OCEAN
15801,<1H OCEAN
15802,<1H OCEAN
15803,<1H OCEAN
15804,<1H OCEAN
15805,<1H OCEAN
15806,<1H OCEAN
15807,<1H OCEAN
15808,<1H OCEAN
15809,<1H OCEAN
15810,<1H OCEAN
15811,<1H OCEAN
15812,<1H OCEAN
15813,<1H OCEAN
15814,<1H OCEAN
15815,<1H OCEAN
15816,<1H OCEAN
15817,<1H OCEAN
15818,<1H OCEAN
15819,<1H OCEAN
15820,<1H OCEAN
15821,<1H OCEAN
15822,<1H OCEAN
15823,<1H OCEAN
15824,<1H OCEAN
15825,<1H OCEAN
15826,<1H OCEAN
15827,<1H OCEAN
15828,<1H OCEAN
15829,<1H OCEAN
15830,<1H OCEAN
15831,<1H OCEAN
15832,<1H OCEAN
15833,<1H OCEAN
15834,<1H OCEAN
15835,<1H OCEAN
15836,<1H OCEAN
15837,<1H OCEAN
15838,<1H OCEAN
15839,<1H OCEAN
15840,<1H OCEAN
15841,<1H OCEAN
15842,<1H OCEAN
15843,<1H OCEAN
15844,<1H OCEAN
15845,<1H OCEAN
15846,<1H OCEAN
15847,<1H OCEAN
15848,<1H OCEAN
15849,<1H OCEAN
15850,<1H OCEAN
15851,<1H OCEAN
15852,<1H OCEAN
15853,<1H OCEAN
15854,<1H OCEAN
15855,<1H OCEAN
15856,<1H OCEAN
15857,<1H OCEAN
15858,<1H OCEAN
15859,<1H OCEAN
15860,<1H OCEAN
15861,<1H OCEAN
15862,<1H OCEAN
15863,<1H OCEAN
15864,<1H OCEAN
15865,<1H OCEAN
15866,<1H OCEAN
15867,<1H OCEAN
15868,<1H OCEAN
15869,<1H OCEAN
15870,<1H OCEAN
15871,<1H OCEAN
15872,<1H OCEAN
15873,<1H OCEAN
15874,<1H OCEAN
15875,<1H OCEAN
15876,<1H OCEAN
15877,<1H OCEAN
15878,<1H OCEAN
15879,<1H OCEAN
15880,<1H OCEAN
15881,<1H OCEAN
15882,<1H OCEAN
15883,<1H OCEAN
15884,<1H OCEAN
15885,<1H OCEAN
15886,<1H OCEAN
15887,<1H OCEAN
15888,<1H OCEAN
15889,<1H OCEAN
15890,<1H OCEAN
15891,<1H OCEAN
15892,<1H OCEAN
15893,<1H OCEAN
15894,<1H OCEAN
15895,<1H OCEAN
15896,<1H OCEAN
15897,<1H OCEAN
15898,<1H OCEAN
15899,<1H OCEAN
15900,<1H OCEAN
15901,<1H OCEAN
15902,<1H OCEAN
15903,<1H OCEAN
15904,<1H OCEAN
15905,<1H OCEAN
15906,<1H OCEAN
15907,<1H OCEAN
15908,<1H OCEAN
15909,<1H OCEAN
15910,<1H OCEAN
15911,<1H OCEAN
15912,<1H OCEAN
15913,<1H OCEAN
15914,<1H OCEAN
15915,<1H OCEAN
15916,<1H OCEAN
15917,<1H OCEAN
15918,<1H OCEAN
15919,<1H OCEAN
15920,<1H OCEAN
15921,<1H OCEAN
15922,INLAND
15923,INLAND
15924,INLAND
15925,INLAND
15926,INLAND
15927,INLAND
15928,INLAND
15929,INLAND
15930,INLAND
15931,INLAND
15932,INLAND
15933,INLAND
15934,INLAND
15935,INLAND
15936,INLAND
15937,INLAND
15938,INLAND
15939,<1H OCEAN
15940,<1H OCEAN
15941,INLAND
15942,<1H OCEAN
15943,INLAND
15944,INLAND
15945,<1H OCEAN
15946,INLAND
15947,INLAND
15948,INLAND
15949,INLAND
15950,INLAND
15951,INLAND
15952,INLAND
15953,INLAND
15954,INLAND
15955,INLAND
15956,INLAND
15957,<1H OCEAN
15958,<1H OCEAN
15959,INLAND
15960,INLAND
15961,INLAND
15962,INLAND
15963,INLAND
15964,INLAND
15965,INLAND
15966,INLAND
15967,INLAND
15968,INLAND
15969,INLAND
15970,INLAND
15971,INLAND
15972,INLAND
15973,INLAND
15974,INLAND
15975,INLAND
15976,INLAND
15977,INLAND
15978,INLAND
15979,INLAND
15980,INLAND
15981,INLAND
15982,INLAND
15983,INLAND
15984,INLAND
15985,INLAND
15986,INLAND
15987,INLAND
15988,INLAND
15989,INLAND
15990,INLAND
15991,INLAND
15992,INLAND
15993,INLAND
15994,INLAND
15995,INLAND
15996,INLAND
15997,INLAND
15998,INLAND
15999,INLAND
16000,INLAND
16001,INLAND
16002,INLAND
16003,INLAND
16004,INLAND
16005,INLAND
16006,INLAND
16007,INLAND
16008,INLAND
16009,INLAND
16010,INLAND
16011,INLAND
16012,INLAND
16013,INLAND
16014,INLAND
16015,INLAND
16016,INLAND
16017,INLAND
16018,INLAND
16019,<1H OCEAN
16020,INLAND
16021,<1H OCEAN
16022,INLAND
16023,INLAND
16024,INLAND
16025,INLAND
16026,INLAND
16027,INLAND
16028,INLAND
16029,INLAND
16030,INLAND
16031,INLAND
16032,INLAND
16033,INLAND
16034,INLAND
16035,INLAND
16036,INLAND
16037,INLAND
16038,INLAND
16039,INLAND
16040,INLAND
16041,INLAND
16042,INLAND
16043,INLAND
16044,INLAND
16045,INLAND
16046,INLAND
16047,INLAND
16048,INLAND
16049,INLAND
16050,INLAND
16051,INLAND
16052,INLAND
16053,INLAND
16054,INLAND
16055,<1H OCEAN
16056,<1H OCEAN
16057,<1H OCEAN
16058,<1H OCEAN
16059,<1H OCEAN
16060,<1H OCEAN
16061,<1H OCEAN
16062,<1H OCEAN
16063,<1H OCEAN
16064,<1H OCEAN
16065,<1H OCEAN
16066,<1H OCEAN
16067,<1H OCEAN
16068,<1H OCEAN
16069,<1H OCEAN
16070,<1H OCEAN
16071,<1H OCEAN
16072,<1H OCEAN
16073,<1H OCEAN
16074,<1H OCEAN
16075,<1H OCEAN
16076,<1H OCEAN
16077,<1H OCEAN
16078,<1H OCEAN
16079,<1H OCEAN
16080,<1H OCEAN
16081,<1H OCEAN
16082,<1H OCEAN
16083,<1H OCEAN
16084,<1H OCEAN
16085,<1H OCEAN
16086,<1H OCEAN
16087,<1H OCEAN
16088,<1H OCEAN
16089,<1H OCEAN
16090,<1H OCEAN
16091,<1H OCEAN
16092,<1H OCEAN
16093,INLAND
16094,<1H OCEAN
16095,<1H OCEAN
16096,<1H OCEAN
16097,<1H OCEAN
16098,<1H OCEAN
16099,<1H OCEAN
16100,<1H OCEAN
16101,<1H OCEAN
16102,<1H OCEAN
16103,<1H OCEAN
16104,<1H OCEAN
16105,<1H OCEAN
16106,<1H OCEAN
16107,<1H OCEAN
16108,<1H OCEAN
16109,<1H OCEAN
16110,<1H OCEAN
16111,<1H OCEAN
16112,<1H OCEAN
16113,<1H OCEAN
16114,<1H OCEAN
16115,<1H OCEAN
16116,<1H OCEAN
16117,<1H OCEAN
16118,<1H OCEAN
16119,<1H OCEAN
16120,INLAND
16121,<1H OCEAN
16122,<1H OCEAN
16123,<1H OCEAN
16124,INLAND
16125,<1H OCEAN
16126,<1H OCEAN
16127,<1H OCEAN
16128,<1H OCEAN
16129,INLAND
16130,INLAND
16131,INLAND
16132,INLAND
16133,INLAND
16134,INLAND
16135,INLAND
16136,INLAND
16137,INLAND
16138,INLAND
16139,INLAND
16140,<1H OCEAN
16141,<1H OCEAN
16142,<1H OCEAN
16143,INLAND
16144,INLAND
16145,INLAND
16146,INLAND
16147,INLAND
16148,INLAND
16149,INLAND
16150,INLAND
16151,INLAND
16152,INLAND
16153,INLAND
16154,INLAND
16155,<1H OCEAN
16156,<1H OCEAN
16157,<1H OCEAN
16158,<1H OCEAN
16159,<1H OCEAN
16160,<1H OCEAN
16161,<1H OCEAN
16162,<1H OCEAN
16163,<1H OCEAN
16164,<1H OCEAN
16165,<1H OCEAN
16166,<1H OCEAN
16167,<1H OCEAN
16168,<1H OCEAN
16169,<1H OCEAN
16170,<1H OCEAN
16171,<1H OCEAN
16172,<1H OCEAN
16173,<1H OCEAN
16174,<1H OCEAN
16175,<1H OCEAN
16176,<1H OCEAN
16177,<1H OCEAN
16178,<1H OCEAN
16179,<1H OCEAN
16180,<1H OCEAN
16181,<1H OCEAN
16182,<1H OCEAN
16183,<1H OCEAN
16184,<1H OCEAN
16185,<1H OCEAN
16186,<1H OCEAN
16187,<1H OCEAN
16188,<1H OCEAN
16189,<1H OCEAN
16190,<1H OCEAN
16191,<1H OCEAN
16192,<1H OCEAN
16193,<1H OCEAN
16194,<1H OCEAN
16195,<1H OCEAN
16196,<1H OCEAN
16197,<1H OCEAN
16198,<1H OCEAN
16199,<1H OCEAN
16200,<1H OCEAN
16201,<1H OCEAN
16202,<1H OCEAN
16203,<1H OCEAN
16204,<1H OCEAN
16205,<1H OCEAN
16206,<1H OCEAN
16207,<1H OCEAN
16208,<1H OCEAN
16209,<1H OCEAN
16210,<1H OCEAN
16211,<1H OCEAN
16212,<1H OCEAN
16213,<1H OCEAN
16214,<1H OCEAN
16215,<1H OCEAN
16216,<1H OCEAN
16217,<1H OCEAN
16218,<1H OCEAN
16219,<1H OCEAN
16220,<1H OCEAN
16221,<1H OCEAN
16222,<1H OCEAN
16223,<1H OCEAN
16224,<1H OCEAN
16225,<1H OCEAN
16226,<1H OCEAN
16227,<1H OCEAN
16228,<1H OCEAN
16229,<1H OCEAN
16230,<1H OCEAN
16231,<1H OCEAN
16232,<1H OCEAN
16233,<1H OCEAN
16234,<1H OCEAN
16235,<1H OCEAN
16236,<1H OCEAN
16237,<1H OCEAN
16238,<1H OCEAN
16239,<1H OCEAN
16240,<1H OCEAN
16241,<1H OCEAN
16242,<1H OCEAN
16243,<1H OCEAN
16244,<1H OCEAN
16245,<1H OCEAN
16246,<1H OCEAN
16247,<1H OCEAN
16248,<1H OCEAN
16249,<1H OCEAN
16250,<1H OCEAN
16251,<1H OCEAN
16252,<1H OCEAN
16253,<1H OCEAN
16254,<1H OCEAN
16255,<1H OCEAN
16256,<1H OCEAN
16257,<1H OCEAN
16258,<1H OCEAN
16259,<1H OCEAN
16260,<1H OCEAN
16261,<1H OCEAN
16262,<1H OCEAN
16263,<1H OCEAN
16264,<1H OCEAN
16265,<1H OCEAN
16266,<1H OCEAN
16267,<1H OCEAN
16268,<1H OCEAN
16269,<1H OCEAN
16270,<1H OCEAN
16271,<1H OCEAN
16272,<1H OCEAN
16273,<1H OCEAN
16274,<1H OCEAN
16275,<1H OCEAN
16276,<1H OCEAN
16277,<1H OCEAN
16278,<1H OCEAN
16279,<1H OCEAN
16280,<1H OCEAN
16281,<1H OCEAN
16282,<1H OCEAN
16283,<1H OCEAN
16284,<1H OCEAN
16285,<1H OCEAN
16286,<1H OCEAN
16287,<1H OCEAN
16288,<1H OCEAN
16289,<1H OCEAN
16290,<1H OCEAN
16291,<1H OCEAN
16292,<1H OCEAN
16293,<1H OCEAN
16294,<1H OCEAN
16295,<1H OCEAN
16296,<1H OCEAN
16297,<1H OCEAN
16298,<1H OCEAN
16299,<1H OCEAN
16300,<1H OCEAN
16301,<1H OCEAN
16302,<1H OCEAN
16303,<1H OCEAN
16304,<1H OCEAN
16305,<1H OCEAN
16306,<1H OCEAN
16307,<1H OCEAN
16308,<1H OCEAN
16309,<1H OCEAN
16310,<1H OCEAN
16311,<1H OCEAN
16312,<1H OCEAN
16313,<1H OCEAN
16314,<1H OCEAN
16315,<1H OCEAN
16316,<1H OCEAN
16317,<1H OCEAN
16318,<1H OCEAN
16319,<1H OCEAN
16320,<1H OCEAN
16321,<1H OCEAN
16322,<1H OCEAN
16323,<1H OCEAN
16324,<1H OCEAN
16325,<1H OCEAN
16326,<1H OCEAN
16327,<1H OCEAN
16328,<1H OCEAN
16329,<1H OCEAN
16330,<1H OCEAN
16331,<1H OCEAN
16332,<1H OCEAN
16333,<1H OCEAN
16334,<1H OCEAN
16335,<1H OCEAN
16336,<1H OCEAN
16337,<1H OCEAN
16338,<1H OCEAN
16339,<1H OCEAN
16340,<1H OCEAN
16341,<1H OCEAN
16342,<1H OCEAN
16343,INLAND
16344,INLAND
16345,INLAND
16346,INLAND
16347,INLAND
16348,INLAND
16349,INLAND
16350,INLAND
16351,INLAND
16352,INLAND
16353,INLAND
16354,INLAND
16355,INLAND
16356,INLAND
16357,INLAND
16358,INLAND
16359,INLAND
16360,INLAND
16361,INLAND
16362,INLAND
16363,INLAND
16364,INLAND
16365,INLAND
16366,INLAND
16367,INLAND
16368,INLAND
16369,INLAND
16370,INLAND
16371,INLAND
16372,INLAND
16373,INLAND
16374,INLAND
16375,INLAND
16376,INLAND
16377,INLAND
16378,INLAND
16379,INLAND
16380,INLAND
16381,INLAND
16382,INLAND
16383,INLAND
16384,INLAND
16385,INLAND
16386,INLAND
16387,INLAND
16388,INLAND
16389,INLAND
16390,INLAND
16391,INLAND
16392,INLAND
16393,INLAND
16394,INLAND
16395,INLAND
16396,INLAND
16397,INLAND
16398,INLAND
16399,INLAND
16400,INLAND
16401,INLAND
16402,INLAND
16403,INLAND
16404,INLAND
16405,INLAND
16406,INLAND
16407,INLAND
16408,INLAND
16409,INLAND
16410,INLAND
16411,INLAND
16412,INLAND
16413,INLAND
16414,INLAND
16415,INLAND
16416,INLAND
16417,INLAND
16418,INLAND
16419,INLAND
16420,INLAND
16421,INLAND
16422,INLAND
16423,INLAND
16424,INLAND
16425,INLAND
16426,INLAND
16427,INLAND
16428,INLAND
16429,INLAND
16430,INLAND
16431,INLAND
16432,INLAND
16433,INLAND
16434,INLAND
16435,INLAND
16436,INLAND
16437,INLAND
16438,INLAND
16439,INLAND
16440,INLAND
16441,INLAND
16442,INLAND
16443,INLAND
16444,INLAND
16445,INLAND
16446,INLAND
16447,INLAND
16448,INLAND
16449,INLAND
16450,INLAND
16451,INLAND
16452,INLAND
16453,INLAND
16454,INLAND
16455,INLAND
16456,INLAND
16457,INLAND
16458,INLAND
16459,INLAND
16460,INLAND
16461,INLAND
16462,<1H OCEAN
16463,<1H OCEAN
16464,<1H OCEAN
16465,<1H OCEAN
16466,INLAND
16467,INLAND
16468,INLAND
16469,INLAND
16470,<1H OCEAN
16471,<1H OCEAN
16472,<1H OCEAN
16473,<1H OCEAN
16474,<1H OCEAN
16475,<1H OCEAN
16476,<1H OCEAN
16477,<1H OCEAN
16478,<1H OCEAN
16479,INLAND
16480,<1H OCEAN
16481,INLAND
16482,<1H OCEAN
16483,INLAND
16484,INLAND
16485,INLAND
16486,INLAND
16487,INLAND
16488,INLAND
16489,INLAND
16490,INLAND
16491,INLAND
16492,INLAND
16493,INLAND
16494,INLAND
16495,INLAND
16496,INLAND
16497,INLAND
16498,INLAND
16499,INLAND
16500,INLAND
16501,<1H OCEAN
16502,<1H OCEAN
16503,<1H OCEAN
16504,<1H OCEAN
16505,<1H OCEAN
16506,<1H OCEAN
16507,<1H OCEAN
16508,<1H OCEAN
16509,<1H OCEAN
16510,<1H OCEAN
16511,<1H OCEAN
16512,<1H OCEAN
16513,<1H OCEAN
16514,<1H OCEAN
16515,<1H OCEAN
16516,<1H OCEAN
16517,INLAND
16518,INLAND
16519,INLAND
16520,INLAND
16521,<1H OCEAN
16522,<1H OCEAN
16523,<1H OCEAN
16524,<1H OCEAN
16525,<1H OCEAN
16526,<1H OCEAN
16527,<1H OCEAN
16528,<1H OCEAN
16529,<1H OCEAN
16530,<1H OCEAN
16531,<1H OCEAN
16532,<1H OCEAN
16533,<1H OCEAN
16534,<1H OCEAN
16535,<1H OCEAN
16536,<1H OCEAN
16537,<1H OCEAN
16538,<1H OCEAN
16539,<1H OCEAN
16540,<1H OCEAN
16541,<1H OCEAN
16542,<1H OCEAN
16543,<1H OCEAN
16544,<1H OCEAN
16545,<1H OCEAN
16546,<1H OCEAN
16547,<1H OCEAN
16548,<1H OCEAN
16549,<1H OCEAN
16550,<1H OCEAN
16551,<1H OCEAN
16552,INLAND
16553,INLAND
16554,INLAND
16555,INLAND
16556,INLAND
16557,INLAND
16558,INLAND
16559,INLAND
16560,INLAND
16561,INLAND
16562,INLAND
16563,INLAND
16564,INLAND
16565,INLAND
16566,INLAND
16567,INLAND
16568,INLAND
16569,INLAND
16570,INLAND
16571,INLAND
16572,<1H OCEAN
16573,<1H OCEAN
16574,<1H OCEAN
16575,<1H OCEAN
16576,<1H OCEAN
16577,<1H OCEAN
16578,<1H OCEAN
16579,<1H OCEAN
16580,<1H OCEAN
16581,<1H OCEAN
16582,<1H OCEAN
16583,<1H OCEAN
16584,<1H OCEAN
16585,<1H OCEAN
16586,<1H OCEAN
16587,<1H OCEAN
16588,<1H OCEAN
16589,<1H OCEAN
16590,<1H OCEAN
16591,<1H OCEAN
16592,<1H OCEAN
16593,<1H OCEAN
16594,<1H OCEAN
16595,<1H OCEAN
16596,<1H OCEAN
16597,<1H OCEAN
16598,<1H OCEAN
16599,<1H OCEAN
16600,<1H OCEAN
16601,<1H OCEAN
16602,<1H OCEAN
16603,<1H OCEAN
16604,<1H OCEAN
16605,<1H OCEAN
16606,<1H OCEAN
16607,INLAND
16608,<1H OCEAN
16609,INLAND
16610,<1H OCEAN
16611,INLAND
16612,INLAND
16613,INLAND
16614,INLAND
16615,INLAND
16616,INLAND
16617,INLAND
16618,INLAND
16619,INLAND
16620,INLAND
16621,INLAND
16622,INLAND
16623,<1H OCEAN
16624,<1H OCEAN
16625,<1H OCEAN
16626,<1H OCEAN
16627,<1H OCEAN
16628,<1H OCEAN
16629,<1H OCEAN
16630,<1H OCEAN
16631,<1H OCEAN
16632,<1H OCEAN
16633,<1H OCEAN
16634,<1H OCEAN
16635,<1H OCEAN
16636,<1H OCEAN
16637,<1H OCEAN
16638,<1H OCEAN
16639,<1H OCEAN
16640,<1H OCEAN
16641,<1H OCEAN
16642,<1H OCEAN
16643,<1H OCEAN
16644,<1H OCEAN
16645,<1H OCEAN
16646,<1H OCEAN
16647,<1H OCEAN
16648,<1H OCEAN
16649,<1H OCEAN
16650,<1H OCEAN
16651,<1H OCEAN
16652,<1H OCEAN
16653,<1H OCEAN
16654,<1H OCEAN
16655,<1H OCEAN
16656,<1H OCEAN
16657,<1H OCEAN
16658,<1H OCEAN
16659,<1H OCEAN
16660,<1H OCEAN
16661,<1H OCEAN
16662,INLAND
16663,<1H OCEAN
16664,<1H OCEAN
16665,<1H OCEAN
16666,INLAND
16667,INLAND
16668,INLAND
16669,INLAND
16670,INLAND
16671,INLAND
16672,INLAND
16673,<1H OCEAN
16674,<1H OCEAN
16675,<1H OCEAN
16676,<1H OCEAN
16677,INLAND
16678,INLAND
16679,INLAND
16680,INLAND
16681,INLAND
16682,INLAND
16683,INLAND
16684,INLAND
16685,INLAND
16686,INLAND
16687,INLAND
16688,INLAND
16689,INLAND
16690,INLAND
16691,INLAND
