housing_id,housing_median_age,total_rooms,total_bedrooms,population,median_house_value,households,add_id
3550,41,1376,225,670,277600,205,AD3550
3551,21,2762,410,1166,333700,439,AD3551
3552,52,897,142,263,350000,110,AD3552
3553,42,3727,572,1724,327300,530,AD3553
3554,50,5256,758,2474,333700,780,AD3554
3555,40,8866,2355,5005,230300,2194,AD3555
3556,49,6592,1525,4459,254500,1463,AD3556
3557,48,1962,243,697,500001,242,AD3557
3558,51,2980,362,1208,500001,378,AD3558
3559,43,5098,778,2239,273100,778,AD3559
3560,2,3239,647,1529,236900,590,AD3560
3561,46,9716,2387,4992,193300,2225,AD3561
3562,26,4679,609,1945,419900,609,AD3562
3563,20,4883,769,2119,280800,725,AD3563
3564,17,3215,529,1710,248400,539,AD3564
3565,36,2406,432,1242,221800,454,AD3565
3566,19,3275,648,1746,221900,585,AD3566
3567,23,3907,773,2037,230200,727,AD3567
3568,38,4407,1209,2676,168800,1128,AD3568
3569,35,1917,314,1019,234900,340,AD3569
3570,10,1969,339,950,230400,340,AD3570
3571,16,6015,1464,3056,229000,1347,AD3571
3572,27,4338,558,1514,500001,549,AD3572
3573,39,5297,664,1986,483500,657,AD3573
3574,31,3324,448,1190,477200,423,AD3574
3575,29,3218,949,2295,418500,876,AD3575
3576,22,1471,210,735,472200,219,AD3576
3577,37,6331,1537,2957,323100,1509,AD3577
3578,28,4631,1164,2360,264000,1083,AD3578
3579,34,2718,719,3018,275300,644,AD3579
3580,32,3422,601,1690,232900,574,AD3580
3581,47,2131,543,1065,230400,528,AD3581
3582,44,2639,378,1191,322200,401,AD3582
3583,30,5751,1082,2230,407500,1016,AD3583
3584,18,4409,1018,4579,245100,1010,AD3584
3585,45,4580,918,2252,454400,850,AD3585
3586,33,4617,1101,2891,318100,1031,AD3586
3587,24,4039,984,2675,240000,941,AD3587
3588,15,2193,513,1299,211600,497,AD3588
3589,14,1753,342,1318,241400,333,AD3589
3590,13,2094,380,1207,212300,380,AD3590
3591,25,5363,1160,2783,170700,1034,AD3591
3592,5,2692,477,1330,238900,456,AD3592
3593,12,2405,661,1855,255400,621,AD3593
3594,6,2621,412,1285,267600,414,AD3594
3595,8,2871,470,1335,253900,458,AD3595
3596,9,2707,446,1224,244200,445,AD3596
3597,7,1971,316,917,262300,307,AD3597
3598,3,2333,389,969,241100,331,AD3598
3599,4,2411,380,1040,257300,344,AD3599
3600,11,2634,412,1114,315300,423,AD3600
3601,1,3082,573,1590,319000,586,AD3601
3602,41,4373,683,2040,242300,693,AD3602
3603,21,1756,314,899,238200,288,AD3603
3604,52,8350,2717,9135,160000,2452,AD3604
3605,42,1963,310,919,258600,297,AD3605
3606,50,1762,263,761,273100,292,AD3606
3607,40,3354,707,1752,239900,650,AD3607
3608,49,4609,1499,5349,169400,1377,AD3608
3609,48,6338,1768,4718,154600,1632,AD3609
3610,51,921,239,1023,151900,241,AD3610
3611,43,1181,220,775,183800,218,AD3611
3612,2,1488,313,1221,171400,296,AD3612
3613,46,1507,281,1025,177200,286,AD3613
3614,26,1026,195,753,179200,185,AD3614
3615,20,490,101,402,175900,100,AD3615
3616,17,1102,212,949,165100,212,AD3616
3617,36,1077,288,1377,153900,293,AD3617
3618,19,2433,553,2318,159300,532,AD3618
3619,23,325,60,433,174300,83,AD3619
3620,38,1583,324,1481,176000,351,AD3620
3621,35,2143,565,1803,162500,497,AD3621
3622,10,9053,2193,7096,136500,2038,AD3622
3623,16,5738,1767,4620,157600,1581,AD3623
3624,27,3299,794,2343,205900,647,AD3624
3625,39,1121,231,1038,173700,236,AD3625
3626,31,1416,261,995,178700,272,AD3626
3627,29,1488,293,1112,182500,288,AD3627
3628,22,1660,301,1225,184000,307,AD3628
3629,37,2344,435,1531,178200,399,AD3629
3630,28,2478,457,1567,186700,446,AD3630
3631,34,1807,323,1234,233000,310,AD3631
3632,32,2049,390,1286,181500,385,AD3632
3633,47,1379,265,896,183800,246,AD3633
3634,44,1550,279,1011,189000,288,AD3634
3635,30,1225,228,720,176500,231,AD3635
3636,18,1737,369,1061,173700,356,AD3636
3637,45,1279,241,987,172700,233,AD3637
3638,33,1730,387,1099,183100,353,AD3638
3639,24,1588,360,1080,184600,340,AD3639
3640,15,1030,214,664,183800,223,AD3640
3641,14,1529,344,913,178200,314,AD3641
3642,13,2257,429,1418,181800,442,AD3642
3643,25,2288,617,2222,170700,566,AD3643
3644,5,1500,333,998,168200,309,AD3644
3645,12,2057,601,2397,184400,579,AD3645
3646,6,3442,1168,4625,183000,1097,AD3646
3647,8,4393,1369,3781,183700,1267,AD3647
3648,9,2609,786,1803,185700,695,AD3648
3649,7,9902,2814,7307,145400,2660,AD3649
3650,3,1191,266,718,178800,248,AD3650
3651,4,1665,335,1011,185100,343,AD3651
3652,11,1440,325,1014,168600,322,AD3652
3653,1,1582,399,1159,168600,378,AD3653
3654,41,2300,429,1447,233700,455,AD3654
3655,21,3667,1209,2636,175500,1054,AD3655
3656,52,1372,295,774,187300,306,AD3656
3657,42,1220,222,729,186300,230,AD3657
3658,50,2453,544,1753,191500,506,AD3658
3659,40,2215,459,1594,193200,446,AD3659
3660,49,972,181,554,181300,187,AD3660
3661,48,2557,540,1556,183800,491,AD3661
3662,51,1404,266,889,190000,274,AD3662
3663,43,983,185,513,231500,170,AD3663
3664,2,1283,246,594,229200,236,AD3664
3665,46,1444,317,1177,164600,311,AD3665
3666,26,1787,463,1671,151500,448,AD3666
3667,62,125,42,63,158300,29,AD3667
3668,41,2552,545,1850,179500,503,AD3668
3669,21,3405,831,3001,181900,795,AD3669
3670,52,1193,299,1184,161600,320,AD3670
3671,42,1643,349,1414,172700,337,AD3671
3672,50,2830,518,1577,210500,524,AD3672
3673,40,1789,292,897,239900,267,AD3673
3674,49,712,149,533,165200,155,AD3674
3675,48,1790,334,1277,186800,345,AD3675
3676,51,1869,441,1516,178500,432,AD3676
3677,43,2807,868,2729,172400,803,AD3677
3678,2,1176,344,864,177700,318,AD3678
3679,46,1468,303,1295,170600,300,AD3679
3680,26,1981,484,1665,179100,466,AD3680
3681,20,3004,589,1938,198600,568,AD3681
3682,17,2893,543,1636,237400,540,AD3682
3683,36,161,48,66,187500,33,AD3683
3684,19,1531,278,1064,207300,274,AD3684
3685,23,1392,326,1181,176400,303,AD3685
3686,38,2080,455,1939,176600,484,AD3686
3687,35,2272,558,2164,175700,484,AD3687
3688,10,2127,581,1989,174100,530,AD3688
3689,16,362,100,348,150000,102,AD3689
3690,27,2485,742,1994,183200,670,AD3690
3691,39,1512,348,1545,160300,351,AD3691
3692,31,1560,374,1668,154300,389,AD3692
3693,29,337,65,198,152900,50,AD3693
3694,22,715,145,730,169500,158,AD3694
3695,37,4138,1171,3911,181700,1068,AD3695
3696,28,2594,1028,3950,177200,973,AD3696
3697,34,2034,470,1990,159600,423,AD3697
3698,32,2199,609,2488,171800,597,AD3698
3699,47,1363,395,1798,171200,405,AD3699
3700,44,1438,309,1378,170400,306,AD3700
3701,30,2921,685,1512,176400,664,AD3701
3702,18,1471,423,995,188700,386,AD3702
3703,45,2233,605,1934,194900,599,AD3703
3704,33,1829,512,1345,198900,500,AD3704
3705,24,2890,821,2203,185100,705,AD3705
3706,15,2000,485,1439,192000,461,AD3706
3707,14,1875,710,2555,162500,657,AD3707
3708,13,2012,732,3483,181300,731,AD3708
3709,25,2924,867,2751,171600,836,AD3709
3710,5,1434,394,1667,176300,404,AD3710
3711,12,993,285,1044,187500,248,AD3711
3712,6,4859,1293,3351,211900,1200,AD3712
3713,8,934,231,587,181300,230,AD3713
3714,9,2392,655,1987,226400,609,AD3714
3715,7,2180,599,1483,191300,574,AD3715
3716,3,1169,242,612,200000,247,AD3716
3717,4,2734,654,2209,217200,610,AD3717
3718,11,3148,908,2850,221500,839,AD3718
3719,1,779,145,450,193800,148,AD3719
3720,41,2622,572,1997,222500,573,AD3720
3721,21,3201,970,3403,231700,948,AD3721
3722,52,3386,10,2240,290100,737,AD3722
3723,42,3353,790,2318,269700,775,AD3723
3724,50,3285,830,2281,230800,786,AD3724
3725,40,3760,880,2022,225600,812,AD3725
3726,49,2887,646,1626,335500,637,AD3726
3727,48,1323,353,856,202200,333,AD3727
3728,51,2717,662,1546,267500,597,AD3728
3729,43,2417,510,1102,282200,507,AD3729
3730,2,1013,150,449,382400,166,AD3730
3731,46,1106,225,595,190700,228,AD3731
3732,26,1840,356,966,237900,323,AD3732
3733,20,2008,513,1052,262200,496,AD3733
3734,17,1993,425,939,224600,400,AD3734
3735,36,521,126,306,216700,129,AD3735
3736,19,1631,356,862,261800,368,AD3736
3737,23,3724,899,1912,312700,791,AD3737
3738,38,3588,911,1891,286000,871,AD3738
3739,35,3794,989,2454,204200,876,AD3739
3740,10,1957,389,985,240200,414,AD3740
3741,16,3345,818,1599,241500,773,AD3741
3742,27,477,91,220,223800,112,AD3742
3743,39,904,191,627,192900,191,AD3743
3744,31,1176,250,471,364700,228,AD3744
3745,29,1354,284,501,384700,262,AD3745
3746,22,2638,580,1150,364700,551,AD3746
3747,37,3060,505,1159,465800,510,AD3747
3748,28,2027,428,879,330900,402,AD3748
3749,34,1308,289,950,181500,302,AD3749
3750,32,2079,568,1396,190800,526,AD3750
3751,47,4834,1527,3847,165300,1432,AD3751
3752,44,1983,651,2251,200000,574,AD3752
3753,30,1588,454,739,238500,392,AD3753
3754,18,1696,372,835,222400,385,AD3754
3755,45,1608,373,1217,190200,374,AD3755
3756,33,1140,300,643,178400,252,AD3756
3757,24,901,179,473,186400,179,AD3757
3758,15,977,264,736,177400,258,AD3758
3759,14,2949,794,2106,177300,746,AD3759
3760,13,3553,1060,3129,174200,1010,AD3760
3761,25,1109,354,1119,200000,334,AD3761
3762,5,1939,505,1584,199500,466,AD3762
3763,12,1713,416,1349,191800,427,AD3763
3764,6,2785,663,1631,276100,614,AD3764
3765,8,3277,648,1382,366100,615,AD3765
3766,9,1975,384,882,291700,406,AD3766
3767,7,3202,696,1573,292900,621,AD3767
3768,3,2922,507,1130,341800,485,AD3768
3769,4,1982,331,794,336900,340,AD3769
3770,11,2459,489,1139,353600,463,AD3770
3771,1,2050,478,850,343400,490,AD3771
3772,41,1134,184,452,333900,187,AD3772
3773,21,2795,602,1073,365000,535,AD3773
3774,52,2235,363,914,359700,370,AD3774
3775,42,4664,1040,1963,367900,961,AD3775
3776,50,577,150,372,275000,130,AD3776
3777,40,2769,566,1201,386100,545,AD3777
3778,49,4443,1283,2421,269200,1180,AD3778
3779,48,6347,16,2945,221500,1492,AD3779
3780,51,2790,748,1351,283600,697,AD3780
3781,43,6429,1611,2806,265200,1491,AD3781
3782,2,1582,279,603,414300,283,AD3782
3783,46,1388,286,547,444700,258,AD3783
3784,26,2016,622,1359,192300,557,AD3784
3785,20,2609,593,1055,309400,585,AD3785
3786,17,2197,501,944,319400,474,AD3786
3787,36,2295,560,1543,194100,528,AD3787
3788,19,3327,1011,2683,185400,857,AD3788
3789,23,600,171,377,184400,181,AD3789
3790,38,1431,473,1438,221400,429,AD3790
3791,35,854,350,542,325000,321,AD3791
3792,10,6526,2007,3298,250000,1790,AD3792
3793,16,2606,748,1373,225000,680,AD3793
3794,27,2450,618,1054,262500,578,AD3794
3795,39,1973,382,774,282300,352,AD3795
3796,31,2850,709,1510,274300,670,AD3796
3797,29,2455,556,989,325000,493,AD3797
3798,22,4150,1148,1808,232400,1041,AD3798
3799,37,2901,871,1659,209400,789,AD3799
3800,28,1755,335,822,322900,342,AD3800
3801,34,2304,442,862,417900,429,AD3801
3802,32,2245,393,783,500001,402,AD3802
3803,47,4090,1271,2824,140500,1053,AD3803
3804,44,2867,671,1955,226500,640,AD3804
3805,30,1732,435,1198,241300,417,AD3805
3806,18,5756,1477,4031,221200,1369,AD3806
3807,45,2331,733,2172,195600,707,AD3807
3808,33,3666,1150,2657,202100,1090,AD3808
3809,24,2926,816,1867,202700,802,AD3809
3810,15,2081,657,1456,186900,535,AD3810
3811,14,2512,603,1805,220000,584,AD3811
3812,13,3939,1143,2475,229100,1002,AD3812
3813,25,2879,723,2077,197400,649,AD3813
3814,5,2027,559,1545,189900,513,AD3814
3815,12,3430,1214,3618,93800,1092,AD3815
3816,6,1131,449,746,225000,420,AD3816
3817,8,2087,571,1809,202000,553,AD3817
3818,9,1109,206,515,215800,202,AD3818
3819,7,1617,344,938,217700,305,AD3819
3820,3,3831,1083,2258,255400,967,AD3820
3821,4,2850,864,2249,191700,777,AD3821
3822,11,5699,1594,3809,221100,1381,AD3822
3823,1,2058,423,1132,210400,423,AD3823
3824,41,4590,1477,2723,281700,1195,AD3824
3825,21,3879,943,2113,292900,843,AD3825
3826,52,1572,450,1039,190500,455,AD3826
3827,42,2729,800,2099,230800,742,AD3827
3828,50,4855,1350,2519,205600,1258,AD3828
3829,40,1073,254,739,192200,253,AD3829
3830,49,5992,1820,4826,233500,1632,AD3830
3831,48,1491,295,779,256300,309,AD3831
3832,51,3051,694,1942,238100,679,AD3832
3833,43,2698,623,1544,234900,554,AD3833
3834,2,1717,478,1628,225600,495,AD3834
3835,46,2934,950,2517,232500,889,AD3835
3836,26,3440,739,1827,245500,712,AD3836
3837,41,1516,344,983,243600,347,AD3837
3838,21,3487,959,2278,215500,835,AD3838
3839,52,1599,459,1143,199100,438,AD3839
3840,42,2052,568,1254,271100,572,AD3840
3841,50,2077,496,1206,221000,528,AD3841
3842,40,2891,951,2166,178100,768,AD3842
3843,49,1546,592,2423,154200,556,AD3843
3844,48,2479,900,2466,181300,855,AD3844
3845,51,2516,826,3350,158300,713,AD3845
3846,43,2582,719,2038,174200,718,AD3846
3847,2,1104,196,495,225000,196,AD3847
3848,46,1810,388,839,228800,380,AD3848
3849,26,1843,442,861,246400,417,AD3849
3850,20,1791,386,844,251400,397,AD3850
3851,17,1819,465,1336,253200,419,AD3851
3852,36,972,270,550,215000,256,AD3852
3853,19,4966,1134,1941,286700,958,AD3853
3854,23,2077,486,1021,225000,450,AD3854
3855,38,3830,1105,2328,210000,1017,AD3855
3856,35,2127,414,1056,286100,391,AD3856
3857,10,1679,404,933,266000,412,AD3857
3858,16,2180,424,906,353100,429,AD3858
3859,27,777,102,284,500001,113,AD3859
3860,39,2685,642,1085,279400,599,AD3860
3861,31,2622,467,1233,379700,476,AD3861
3862,29,3080,642,1362,328500,623,AD3862
3863,22,1616,322,580,337500,311,AD3863
3864,37,4982,1358,2237,272600,1220,AD3864
3865,28,2152,527,996,277300,470,AD3865
3866,34,3100,687,1388,261300,658,AD3866
3867,32,2814,675,1463,309300,620,AD3867
3868,47,6707,1737,2620,273700,1610,AD3868
3869,44,2544,500,1035,314800,492,AD3869
3870,30,2795,622,1173,280400,545,AD3870
3871,18,2548,647,1098,299100,540,AD3871
3872,45,6064,1826,4876,227100,1697,AD3872
3873,33,2593,566,1596,199200,547,AD3873
3874,24,1664,300,1000,224100,309,AD3874
3875,15,1600,349,1012,201600,366,AD3875
3876,14,2205,453,1242,203700,419,AD3876
3877,13,2794,523,1334,222100,472,AD3877
3878,25,1254,229,629,236100,245,AD3878
3879,5,1656,310,817,215900,308,AD3879
3880,12,1952,387,1156,209200,392,AD3880
3881,6,2396,421,1064,223600,398,AD3881
3882,8,1493,285,766,213200,272,AD3882
3883,9,1275,222,959,195400,226,AD3883
3884,7,1620,272,1052,203300,248,AD3884
3885,3,2394,424,1490,206700,427,AD3885
3886,4,1663,299,762,211000,282,AD3886
3887,11,4101,849,2630,199800,867,AD3887
3888,1,3124,796,1855,213200,725,AD3888
3889,41,2592,490,1427,246400,434,AD3889
3890,21,1843,329,1041,205100,317,AD3890
3891,52,1286,242,788,196800,248,AD3891
3892,42,1599,294,819,197000,306,AD3892
3893,50,3910,838,2097,208700,810,AD3893
3894,40,8327,1849,4126,189800,1773,AD3894
3895,49,2891,594,1757,199800,581,AD3895
3896,48,3270,818,2118,205300,763,AD3896
3897,51,1668,332,807,200300,311,AD3897
3898,43,1614,308,850,209000,330,AD3898
3899,2,2066,434,1031,188400,414,AD3899
3900,46,1328,287,823,193700,273,AD3900
3901,26,1558,322,884,203800,334,AD3901
3902,20,2327,479,1166,262500,472,AD3902
3903,17,2871,581,1350,227500,535,AD3903
3904,36,2537,418,1161,229200,421,AD3904
3905,19,2182,409,1141,221100,379,AD3905
3906,23,4249,933,2047,229100,909,AD3906
3907,38,2720,490,1158,228300,445,AD3907
3908,35,2156,509,1142,224700,470,AD3908
3909,10,4315,1304,2490,195000,1222,AD3909
3910,16,1795,346,1082,207200,354,AD3910
3911,27,2221,662,1998,191100,603,AD3911
3912,39,2549,651,1624,179800,628,AD3912
3913,31,5862,16,3161,170600,1280,AD3913
3914,29,1963,420,1494,211800,415,AD3914
3915,22,881,170,464,203900,163,AD3915
3916,37,1560,275,763,206900,284,AD3916
3917,28,1892,347,1039,212100,343,AD3917
3918,34,2618,692,1961,192300,633,AD3918
3919,32,2307,388,1168,245400,427,AD3919
3920,47,4175,885,2118,240300,778,AD3920
3921,44,1544,308,891,190900,286,AD3921
3922,30,2273,13,1431,196700,403,AD3922
3923,18,782,144,425,201400,140,AD3923
3924,45,1237,242,671,183600,221,AD3924
3925,33,2579,561,1237,235100,517,AD3925
3926,24,1366,224,719,251000,270,AD3926
3927,15,3380,790,2199,239200,737,AD3927
3928,14,1938,457,1280,240300,425,AD3928
3929,13,978,170,475,222500,192,AD3929
3930,25,1856,370,990,223800,360,AD3930
3931,5,2642,696,1649,217700,633,AD3931
3932,12,2335,669,1986,178800,645,AD3932
3933,6,847,185,733,201900,178,AD3933
3934,8,1389,252,826,220900,249,AD3934
3935,9,2795,606,1702,258400,586,AD3935
3936,7,4891,793,2447,270500,765,AD3936
3937,3,3262,753,1879,255200,708,AD3937
3938,4,6227,1317,3739,299300,1226,AD3938
3939,11,2560,441,1428,228200,468,AD3939
3940,1,2209,353,1034,250900,344,AD3940
3941,41,1943,320,895,227700,305,AD3941
3942,21,2389,521,1560,225400,514,AD3942
3943,52,9512,2560,7282,227500,2387,AD3943
3944,42,3494,557,1861,251500,576,AD3944
3945,50,1636,275,866,241300,289,AD3945
3946,40,3234,517,1597,258600,513,AD3946
3947,49,2633,471,1313,232900,428,AD3947
3948,48,1058,228,778,180500,245,AD3948
3949,51,1718,467,896,160900,475,AD3949
3950,43,2609,431,1208,227100,406,AD3950
3951,2,3098,542,1486,235800,492,AD3951
3952,46,3952,647,1762,244800,588,AD3952
3953,26,4312,574,1902,390000,574,AD3953
3954,20,5429,665,2315,500001,687,AD3954
3955,17,7480,1084,3037,338400,1058,AD3955
3956,36,3233,553,1678,234900,545,AD3956
3957,19,7411,1045,2814,336100,950,AD3957
3958,23,2737,868,2924,183500,785,AD3958
3959,38,1789,20,2300,179800,677,AD3959
3960,35,2869,941,2162,150000,829,AD3960
3961,10,2581,857,2004,182300,784,AD3961
3962,16,1770,362,1083,221000,355,AD3962
3963,27,878,167,499,190400,179,AD3963
3964,39,7157,1869,4642,208000,1699,AD3964
3965,31,2979,744,1824,223700,692,AD3965
3966,29,2600,441,1246,215600,426,AD3966
3967,22,2559,469,1358,201500,445,AD3967
3968,37,1759,311,943,209200,315,AD3968
3969,28,1558,267,793,220200,249,AD3969
3970,34,1323,228,756,221300,216,AD3970
3971,32,2185,372,986,266700,347,AD3971
3972,47,2329,399,966,224900,336,AD3972
3973,44,4286,1071,2863,222800,1033,AD3973
3974,30,3061,1079,2173,187500,1078,AD3974
3975,18,908,142,368,340500,143,AD3975
3976,45,2421,402,1120,244800,388,AD3976
3977,33,3124,468,1241,333100,439,AD3977
3978,24,1934,307,905,267400,315,AD3978
3979,15,1673,284,794,245800,270,AD3979
3980,14,3824,749,1790,246400,701,AD3980
3981,13,703,127,369,210100,127,AD3981
3982,25,14912,4183,5105,213900,3302,AD3982
3983,5,3568,591,1741,259600,563,AD3983
3984,12,1646,242,697,433000,233,AD3984
3985,6,2399,373,1062,245600,377,AD3985
3986,8,3017,494,1423,248400,470,AD3986
3987,9,3808,623,1784,263400,615,AD3987
3988,7,3274,571,1424,247300,521,AD3988
3989,3,1793,339,1016,240300,326,AD3989
3990,4,2772,511,1346,243000,497,AD3990
3991,11,7544,1031,3221,374900,1043,AD3991
3992,1,4769,787,2019,338200,743,AD3992
3993,41,6767,903,2574,409000,883,AD3993
3994,21,2981,441,1243,439800,413,AD3994
3995,52,2072,318,908,327300,342,AD3995
3996,42,3393,574,1471,334900,587,AD3996
3997,50,11853,2691,4404,271300,2447,AD3997
3998,40,5944,1345,2372,328900,1250,AD3998
3999,49,1491,355,756,262800,296,AD3999
4000,48,3268,538,1463,308300,519,AD4000
4001,51,5252,760,2041,389700,730,AD4001
4002,43,4607,656,1769,367600,643,AD4002
4003,2,6612,857,2519,419000,843,AD4003
4004,46,1689,362,705,278500,360,AD4004
4005,26,4491,815,1696,319100,749,AD4005
4006,20,4364,647,1550,367400,624,AD4006
4007,17,2896,455,1116,347700,411,AD4007
4008,36,3346,487,1296,392700,495,AD4008
4009,19,5661,791,2493,409900,780,AD4009
4010,23,1950,383,870,500001,357,AD4010
4011,38,6476,1082,2413,500001,958,AD4011
4012,35,1887,359,761,296000,329,AD4012
4013,10,3441,584,1283,313100,544,AD4013
4014,16,3999,667,1628,338500,631,AD4014
4015,27,5791,706,2059,500001,673,AD4015
4016,39,3856,547,1422,450700,535,AD4016
4017,31,2023,330,747,369700,304,AD4017
4018,29,4570,744,1693,361900,695,AD4018
4019,22,1303,155,450,483100,145,AD4019
4020,37,3073,674,1486,311700,684,AD4020
4021,28,1893,365,911,295300,324,AD4021
4022,34,3252,834,1411,219000,760,AD4022
4023,32,1700,380,930,213100,349,AD4023
4024,47,2082,438,1047,216000,393,AD4024
4025,44,1611,410,879,221800,386,AD4025
4026,30,6430,1412,2897,243800,1348,AD4026
4027,18,1080,174,386,315900,160,AD4027
4028,45,3011,529,1287,311000,525,AD4028
4029,33,1819,291,770,457300,278,AD4029
4030,24,7214,1994,4100,174500,1823,AD4030
4031,15,7194,1976,3687,189300,1894,AD4031
4032,14,2458,433,1034,443600,373,AD4032
4033,13,3352,891,1815,425000,860,AD4033
4034,25,2127,297,761,500001,274,AD4034
4035,5,2987,391,1244,500001,387,AD4035
4036,12,17377,4457,7450,259600,4204,AD4036
4037,6,2693,478,1219,335400,435,AD4037
4038,8,3554,762,1623,290600,750,AD4038
4039,9,11154,1995,4076,500001,1809,AD4039
4040,7,2108,309,769,500001,274,AD4040
4041,3,3333,488,1171,500001,485,AD4041
4042,4,3547,523,1187,424000,500,AD4042
4043,11,3104,387,1111,500001,376,AD4043
4044,1,880,14,369,303600,155,AD4044
4045,17,2829,360,1010,500001,363,AD4045
4046,41,3539,441,1190,500001,421,AD4046
4047,21,4394,17,1443,500001,528,AD4047
4048,52,6748,904,2431,500001,876,AD4048
4049,42,6920,906,2515,500001,860,AD4049
4050,50,10111,1295,3599,500001,1257,AD4050
4051,40,9657,1189,3585,500001,1162,AD4051
4052,49,6270,1706,2549,295800,1497,AD4052
