sanction,owner_id,LoanId
Yes,FW4369,4469
No,FW4370,4470
Yes,FW4371,4471
No,FW4372,4472
Yes,FW4373,4473
No,FW4374,4474
No,FW4375,4475
Yes,FW4376,4476
No,FW4377,4477
Yes,FW4378,4478
No,FW4379,4479
Yes,FW4380,4480
Yes,FW4381,4481
No,FW4382,4482
Yes,FW4383,4483
Yes,FW4384,4484
No,FW4385,4485
Yes,FW4386,4486
No,FW4387,4487
Yes,FW4388,4488
No,FW4389,4489
Yes,FW4390,4490
No,FW4391,4491
Yes,FW4392,4492
No,FW4393,4493
No,FW4394,4494
Yes,FW4395,4495
No,FW4396,4496
No,FW4397,4497
Yes,FW4398,4498
Yes,FW4399,4499
Yes,FW4400,4500
No,FW4401,4501
No,FW4402,4502
Yes,FW4403,4503
No,FW4404,4504
No,FW4405,4505
Yes,FW4406,4506
Yes,FW4407,4507
No,FW4408,4508
No,FW4409,4509
No,FW4410,4510
No,FW4411,4511
No,FW4412,4512
No,FW4413,4513
Yes,FW4414,4514
Yes,FW4415,4515
No,FW4416,4516
No,FW4417,4517
No,FW4418,4518
Yes,FW4419,4519
No,FW4420,4520
Yes,FW4421,4521
No,FW4422,4522
No,FW4423,4523
Yes,FW4424,4524
No,FW4425,4525
Yes,FW4426,4526
No,FW4427,4527
Yes,FW4428,4528
Yes,FW4429,4529
Yes,FW4430,4530
No,FW4431,4531
No,FW4432,4532
Yes,FW4433,4533
Yes,FW4434,4534
Yes,FW4435,4535
No,FW4436,4536
Yes,FW4437,4537
No,FW4438,4538
No,FW4439,4539
Yes,FW4440,4540
No,FW4441,4541
No,FW4442,4542
Yes,FW4443,4543
Yes,FW4444,4544
No,FW4445,4545
Yes,FW4446,4546
No,FW4447,4547
Yes,FW4448,4548
Yes,FW4449,4549
Yes,FW4450,4550
No,FW4451,4551
Yes,FW4452,4552
No,FW4453,4553
Yes,FW4454,4554
Yes,FW4455,4555
No,FW4456,4556
Yes,FW4457,4557
Yes,FW4458,4558
Yes,FW4459,4559
No,FW4460,4560
No,FW4461,4561
Yes,FW4462,4562
Yes,FW4463,4563
No,FW4464,4564
Yes,FW4465,4565
Yes,FW4466,4566
Yes,FW4467,4567
Yes,FW4468,4568
Yes,FW4469,4569
Yes,FW4470,4570
No,FW4471,4571
Yes,FW4472,4572
No,FW4473,4573
No,FW4474,4574
No,FW4475,4575
No,FW4476,4576
Yes,FW4477,4577
Yes,FW4478,4578
Yes,FW4479,4579
Yes,FW4480,4580
Yes,FW4481,4581
No,FW4482,4582
Yes,FW4483,4583
No,FW4484,4584
Yes,FW4485,4585
No,FW4486,4586
Yes,FW4487,4587
Yes,FW4488,4588
No,FW4489,4589
No,FW4490,4590
Yes,FW4491,4591
Yes,FW4492,4592
No,FW4493,4593
Yes,FW4494,4594
Yes,FW4495,4595
No,FW4496,4596
No,FW4497,4597
Yes,FW4498,4598
No,FW4499,4599
No,FW4500,4600
Yes,FW4501,4601
No,FW4502,4602
No,FW4503,4603
No,FW4504,4604
Yes,FW4505,4605
No,FW4506,4606
No,FW4507,4607
Yes,FW4508,4608
Yes,FW4509,4609
No,FW4510,4610
No,FW4511,4611
No,FW4512,4612
No,FW4513,4613
Yes,FW4514,4614
Yes,FW4515,4615
Yes,FW4516,4616
No,FW4517,4617
Yes,FW4518,4618
Yes,FW4519,4619
No,FW4520,4620
No,FW4521,4621
No,FW4522,4622
Yes,FW4523,4623
No,FW4524,4624
No,FW4525,4625
No,FW4526,4626
Yes,FW4527,4627
No,FW4528,4628
Yes,FW4529,4629
Yes,FW4530,4630
No,FW4531,4631
Yes,FW4532,4632
Yes,FW4533,4633
No,FW4534,4634
Yes,FW4535,4635
No,FW4536,4636
Yes,FW4537,4637
Yes,FW4538,4638
Yes,FW4539,4639
No,FW4540,4640
No,FW4541,4641
No,FW4542,4642
Yes,FW4543,4643
No,FW4544,4644
No,FW4545,4645
No,FW4546,4646
Yes,FW4547,4647
Yes,FW4548,4648
No,FW4549,4649
Yes,FW4550,4650
No,FW4551,4651
No,FW4552,4652
No,FW4553,4653
Yes,FW4554,4654
Yes,FW4555,4655
Yes,FW4556,4656
Yes,FW4557,4657
Yes,FW4558,4658
No,FW4559,4659
Yes,FW4560,4660
Yes,FW4561,4661
Yes,FW4562,4662
No,FW4563,4663
Yes,FW4564,4664
No,FW4565,4665
No,FW4566,4666
No,FW4567,4667
Yes,FW4568,4668
Yes,FW4569,4669
Yes,FW4570,4670
Yes,FW4571,4671
No,FW4572,4672
Yes,FW4573,4673
Yes,FW4574,4674
No,FW4575,4675
Yes,FW4576,4676
No,FW4577,4677
Yes,FW4578,4678
Yes,FW4579,4679
Yes,FW4580,4680
Yes,FW4581,4681
Yes,FW4582,4682
No,FW4583,4683
No,FW4584,4684
Yes,FW4585,4685
Yes,FW4586,4686
No,FW4587,4687
No,FW4588,4688
No,FW4589,4689
Yes,FW4590,4690
No,FW4591,4691
No,FW4592,4692
No,FW4593,4693
Yes,FW4594,4694
Yes,FW4595,4695
No,FW4596,4696
Yes,FW4597,4697
Yes,FW4598,4698
Yes,FW4599,4699
Yes,FW4600,4700
No,FW4601,4701
Yes,FW4602,4702
No,FW4603,4703
No,FW4604,4704
No,FW4605,4705
Yes,FW4606,4706
No,FW4607,4707
No,FW4608,4708
Yes,FW4609,4709
Yes,FW4610,4710
Yes,FW4611,4711
No,FW4612,4712
No,FW4613,4713
No,FW4614,4714
Yes,FW4615,4715
No,FW4616,4716
Yes,FW4617,4717
No,FW4618,4718
Yes,FW4619,4719
No,FW4620,4720
Yes,FW4621,4721
Yes,FW4622,4722
Yes,FW4623,4723
Yes,FW4624,4724
No,FW4625,4725
Yes,FW4626,4726
Yes,FW4627,4727
No,FW4628,4728
Yes,FW4629,4729
Yes,FW4630,4730
No,FW4631,4731
No,FW4632,4732
No,FW4633,4733
Yes,FW4634,4734
Yes,FW4635,4735
Yes,FW4636,4736
Yes,FW4637,4737
No,FW4638,4738
Yes,FW4639,4739
Yes,FW4640,4740
No,FW4641,4741
No,FW4642,4742
Yes,FW4643,4743
Yes,FW4644,4744
Yes,FW4645,4745
No,FW4646,4746
Yes,FW4647,4747
No,FW4648,4748
Yes,FW4649,4749
Yes,FW4650,4750
No,FW4651,4751
No,FW4652,4752
Yes,FW4653,4753
Yes,FW4654,4754
No,FW4655,4755
Yes,FW4656,4756
Yes,FW4657,4757
No,FW4658,4758
No,FW4659,4759
No,FW4660,4760
No,FW4661,4761
No,FW4662,4762
No,FW4663,4763
Yes,FW4664,4764
No,FW4665,4765
No,FW4666,4766
Yes,FW4667,4767
No,FW4668,4768
No,FW4669,4769
No,FW4670,4770
No,FW4671,4771
No,FW4672,4772
No,FW4673,4773
Yes,FW4674,4774
No,FW4675,4775
Yes,FW4676,4776
Yes,FW4677,4777
Yes,FW4678,4778
No,FW4679,4779
No,FW4680,4780
No,FW4681,4781
Yes,FW4682,4782
No,FW4683,4783
No,FW4684,4784
Yes,FW4685,4785
Yes,FW4686,4786
No,FW4687,4787
Yes,FW4688,4788
Yes,FW4689,4789
No,FW4690,4790
Yes,FW4691,4791
No,FW4692,4792
No,FW4693,4793
Yes,FW4694,4794
No,FW4695,4795
No,FW4696,4796
Yes,FW4697,4797
Yes,FW4698,4798
No,FW4699,4799
Yes,FW4700,4800
No,FW4701,4801
No,FW4702,4802
Yes,FW4703,4803
Yes,FW4704,4804
Yes,FW4705,4805
Yes,FW4706,4806
No,FW4707,4807
No,FW4708,4808
No,FW4709,4809
Yes,FW4710,4810
No,FW4711,4811
No,FW4712,4812
Yes,FW4713,4813
No,FW4714,4814
No,FW4715,4815
Yes,FW4716,4816
Yes,FW4717,4817
Yes,FW4718,4818
Yes,FW4719,4819
Yes,FW4720,4820
Yes,FW4721,4821
No,FW4722,4822
No,FW4723,4823
Yes,FW4724,4824
Yes,FW4725,4825
Yes,FW4726,4826
No,FW4727,4827
No,FW4728,4828
Yes,FW4729,4829
No,FW4730,4830
No,FW4731,4831
Yes,FW4732,4832
Yes,FW4733,4833
Yes,FW4734,4834
No,FW4735,4835
Yes,FW4736,4836
No,FW4737,4837
No,FW4738,4838
No,FW4739,4839
Yes,FW4740,4840
Yes,FW4741,4841
No,FW4742,4842
No,FW4743,4843
No,FW4744,4844
Yes,FW4745,4845
No,FW4746,4846
No,FW4747,4847
Yes,FW4748,4848
Yes,FW4749,4849
No,FW4750,4850
Yes,FW4751,4851
Yes,FW4752,4852
No,FW4753,4853
Yes,FW4754,4854
Yes,FW4755,4855
Yes,FW4756,4856
Yes,FW4757,4857
No,FW4758,4858
No,FW4759,4859
Yes,FW4760,4860
No,FW4761,4861
Yes,FW4762,4862
No,FW4763,4863
Yes,FW4764,4864
No,FW4765,4865
No,FW4766,4866
Yes,FW4767,4867
No,FW4768,4868
No,FW4769,4869
No,FW4770,4870
Yes,FW4771,4871
No,FW4772,4872
Yes,FW4773,4873
No,FW4774,4874
No,FW4775,4875
No,FW4776,4876
No,FW4777,4877
No,FW4778,4878
Yes,FW4779,4879
Yes,FW4780,4880
Yes,FW4781,4881
No,FW4782,4882
Yes,FW4783,4883
Yes,FW4784,4884
Yes,FW4785,4885
No,FW4786,4886
Yes,FW4787,4887
No,FW4788,4888
No,FW4789,4889
No,FW4790,4890
Yes,FW4791,4891
No,FW4792,4892
Yes,FW4793,4893
No,FW4794,4894
Yes,FW4795,4895
Yes,FW4796,4896
No,FW4797,4897
Yes,FW4798,4898
No,FW4799,4899
No,FW4800,4900
No,FW4801,4901
Yes,FW4802,4902
No,FW4803,4903
Yes,FW4804,4904
Yes,FW4805,4905
Yes,FW4806,4906
Yes,FW4807,4907
Yes,FW4808,4908
No,FW4809,4909
No,FW4810,4910
Yes,FW4811,4911
No,FW4812,4912
No,FW4813,4913
Yes,FW4814,4914
No,FW4815,4915
Yes,FW4816,4916
No,FW4817,4917
Yes,FW4818,4918
No,FW4819,4919
Yes,FW4820,4920
No,FW4821,4921
Yes,FW4822,4922
Yes,FW4823,4923
Yes,FW4824,4924
No,FW4825,4925
No,FW4826,4926
No,FW4827,4927
Yes,FW4828,4928
Yes,FW4829,4929
No,FW4830,4930
No,FW4831,4931
Yes,FW4832,4932
No,FW4833,4933
No,FW4834,4934
No,FW4835,4935
No,FW4836,4936
Yes,FW4837,4937
Yes,FW4838,4938
Yes,FW4839,4939
No,FW4840,4940
No,FW4841,4941
Yes,FW4842,4942
Yes,FW4843,4943
No,FW4844,4944
No,FW4845,4945
Yes,FW4846,4946
No,FW4847,4947
Yes,FW4848,4948
No,FW4849,4949
No,FW4850,4950
Yes,FW4851,4951
No,FW4852,4952
Yes,FW4853,4953
No,FW4854,4954
No,FW4855,4955
Yes,FW4856,4956
Yes,FW4857,4957
Yes,FW4858,4958
No,FW4859,4959
No,FW4860,4960
No,FW4861,4961
Yes,FW4862,4962
No,FW4863,4963
Yes,FW4864,4964
Yes,FW4865,4965
No,FW4866,4966
Yes,FW4867,4967
Yes,FW4868,4968
No,FW4869,4969
Yes,FW4870,4970
No,FW4871,4971
Yes,FW4872,4972
Yes,FW4873,4973
Yes,FW4874,4974
Yes,FW4875,4975
Yes,FW4876,4976
No,FW4877,4977
Yes,FW4878,4978
No,FW4879,4979
No,FW4880,4980
Yes,FW4881,4981
Yes,FW4882,4982
No,FW4883,4983
No,FW4884,4984
No,FW4885,4985
No,FW4886,4986
Yes,FW4887,4987
Yes,FW4888,4988
No,FW4889,4989
No,FW4890,4990
No,FW4891,4991
No,FW4892,4992
No,FW4893,4993
No,FW4894,4994
Yes,FW4895,4995
Yes,FW4896,4996
Yes,FW4897,4997
No,FW4898,4998
No,FW4899,4999
Yes,FW4900,5000
No,FW4901,5001
Yes,FW4902,5002
Yes,FW4903,5003
Yes,FW4904,5004
No,FW4905,5005
Yes,FW4906,5006
Yes,FW4907,5007
No,FW4908,5008
No,FW4909,5009
No,FW4910,5010
No,FW4911,5011
Yes,FW4912,5012
Yes,FW4913,5013
No,FW4914,5014
No,FW4915,5015
No,FW4916,5016
No,FW4917,5017
No,FW4918,5018
Yes,FW4919,5019
No,FW4920,5020
Yes,FW4921,5021
No,FW4922,5022
Yes,FW4923,5023
No,FW4924,5024
No,FW4925,5025
No,FW4926,5026
Yes,FW4927,5027
Yes,FW4928,5028
No,FW4929,5029
No,FW4930,5030
No,FW4931,5031
Yes,FW4932,5032
No,FW4933,5033
Yes,FW4934,5034
No,FW4935,5035
Yes,FW4936,5036
Yes,FW4937,5037
No,FW4938,5038
Yes,FW4939,5039
Yes,FW4940,5040
Yes,FW4941,5041
Yes,FW4942,5042
Yes,FW4943,5043
No,FW4944,5044
Yes,FW4945,5045
No,FW4946,5046
Yes,FW4947,5047
Yes,FW4948,5048
Yes,FW4949,5049
Yes,FW4950,5050
Yes,FW4951,5051
No,FW4952,5052
Yes,FW4953,5053
Yes,FW4954,5054
Yes,FW4955,5055
Yes,FW4956,5056
Yes,FW4957,5057
No,FW4958,5058
No,FW4959,5059
No,FW4960,5060
Yes,FW4961,5061
No,FW4962,5062
No,FW4963,5063
Yes,FW4964,5064
No,FW4965,5065
Yes,FW4966,5066
Yes,FW4967,5067
Yes,FW4968,5068
Yes,FW4969,5069
No,FW4970,5070
Yes,FW4971,5071
Yes,FW4972,5072
No,FW4973,5073
No,FW4974,5074
Yes,FW4975,5075
No,FW4976,5076
No,FW4977,5077
No,FW4978,5078
No,FW4979,5079
Yes,FW4980,5080
Yes,FW4981,5081
No,FW4982,5082
No,FW4983,5083
Yes,FW4984,5084
No,FW4985,5085
No,FW4986,5086
No,FW4987,5087
No,FW4988,5088
Yes,FW4989,5089
No,FW4990,5090
Yes,FW4991,5091
No,FW4992,5092
No,FW4993,5093
No,FW4994,5094
No,FW4995,5095
No,FW4996,5096
Yes,FW4997,5097
No,FW4998,5098
No,FW4999,5099
No,FW5000,5100
No,FW5001,5101
Yes,FW5002,5102
Yes,FW5003,5103
Yes,FW5004,5104
Yes,FW5005,5105
No,FW5006,5106
No,FW5007,5107
Yes,FW5008,5108
Yes,FW5009,5109
No,FW5010,5110
No,FW5011,5111
No,FW5012,5112
Yes,FW5013,5113
Yes,FW5014,5114
Yes,FW5015,5115
Yes,FW5016,5116
Yes,FW5017,5117
No,FW5018,5118
No,FW5019,5119
No,FW5020,5120
No,FW5021,5121
Yes,FW5022,5122
Yes,FW5023,5123
No,FW5024,5124
Yes,FW5025,5125
No,FW5026,5126
No,FW5027,5127
Yes,FW5028,5128
Yes,FW5029,5129
No,FW5030,5130
No,FW5031,5131
Yes,FW5032,5132
Yes,FW5033,5133
No,FW5034,5134
Yes,FW5035,5135
No,FW5036,5136
Yes,FW5037,5137
Yes,FW5038,5138
No,FW5039,5139
Yes,FW5040,5140
Yes,FW5041,5141
No,FW5042,5142
No,FW5043,5143
Yes,FW5044,5144
Yes,FW5045,5145
Yes,FW5046,5146
No,FW5047,5147
No,FW5048,5148
Yes,FW5049,5149
No,FW5050,5150
Yes,FW5051,5151
Yes,FW5052,5152
No,FW5053,5153
Yes,FW5054,5154
Yes,FW5055,5155
Yes,FW5056,5156
No,FW5057,5157
No,FW5058,5158
No,FW5059,5159
Yes,FW5060,5160
Yes,FW5061,5161
Yes,FW5062,5162
No,FW5063,5163
No,FW5064,5164
Yes,FW5065,5165
Yes,FW5066,5166
Yes,FW5067,5167
Yes,FW5068,5168
No,FW5069,5169
Yes,FW5070,5170
Yes,FW5071,5171
Yes,FW5072,5172
Yes,FW5073,5173
No,FW5074,5174
Yes,FW5075,5175
Yes,FW5076,5176
No,FW5077,5177
No,FW5078,5178
Yes,FW5079,5179
Yes,FW5080,5180
No,FW5081,5181
No,FW5082,5182
Yes,FW5083,5183
Yes,FW5084,5184
No,FW5085,5185
No,FW5086,5186
No,FW5087,5187
Yes,FW5088,5188
No,FW5089,5189
Yes,FW5090,5190
Yes,FW5091,5191
No,FW5092,5192
No,FW5093,5193
Yes,FW5094,5194
No,FW5095,5195
Yes,FW5096,5196
Yes,FW5097,5197
No,FW5098,5198
No,FW5099,5199
No,FW5100,5200
Yes,FW5101,5201
Yes,FW5102,5202
No,FW5103,5203
No,FW5104,5204
No,FW5105,5205
No,FW5106,5206
Yes,FW5107,5207
No,FW5108,5208
No,FW5109,5209
No,FW5110,5210
Yes,FW5111,5211
Yes,FW5112,5212
No,FW5113,5213
Yes,FW5114,5214
No,FW5115,5215
No,FW5116,5216
Yes,FW5117,5217
No,FW5118,5218
Yes,FW5119,5219
Yes,FW5120,5220
No,FW5121,5221
No,FW5122,5222
Yes,FW5123,5223
Yes,FW5124,5224
No,FW5125,5225
Yes,FW5126,5226
No,FW5127,5227
No,FW5128,5228
No,FW5129,5229
Yes,FW5130,5230
No,FW5131,5231
Yes,FW5132,5232
Yes,FW5133,5233
Yes,FW5134,5234
Yes,FW5135,5235
No,FW5136,5236
No,FW5137,5237
No,FW5138,5238
No,FW5139,5239
Yes,FW5140,5240
No,FW5141,5241
Yes,FW5142,5242
No,FW5143,5243
No,FW5144,5244
No,FW5145,5245
Yes,FW5146,5246
No,FW5147,5247
No,FW5148,5248
Yes,FW5149,5249
No,FW5150,5250
Yes,FW5151,5251
No,FW5152,5252
Yes,FW5153,5253
Yes,FW5154,5254
Yes,FW5155,5255
No,FW5156,5256
No,FW5157,5257
Yes,FW5158,5258
Yes,FW5159,5259
No,FW5160,5260
No,FW5161,5261
Yes,FW5162,5262
No,FW5163,5263
No,FW5164,5264
Yes,FW5165,5265
Yes,FW5166,5266
Yes,FW5167,5267
Yes,FW5168,5268
No,FW5169,5269
Yes,FW5170,5270
No,FW5171,5271
No,FW5172,5272
No,FW5173,5273
Yes,FW5174,5274
No,FW5175,5275
Yes,FW5176,5276
No,FW5177,5277
No,FW5178,5278
Yes,FW5179,5279
No,FW5180,5280
Yes,FW5181,5281
No,FW5182,5282
No,FW5183,5283
Yes,FW5184,5284
Yes,FW5185,5285
Yes,FW5186,5286
Yes,FW5187,5287
No,FW5188,5288
Yes,FW5189,5289
No,FW5190,5290
No,FW5191,5291
Yes,FW5192,5292
Yes,FW5193,5293
Yes,FW5194,5294
No,FW5195,5295
No,FW5196,5296
No,FW5197,5297
No,FW5198,5298
No,FW5199,5299
No,FW5200,5300
Yes,FW5201,5301
No,FW5202,5302
No,FW5203,5303
No,FW5204,5304
No,FW5205,5305
Yes,FW5206,5306
Yes,FW5207,5307
No,FW5208,5308
No,FW5209,5309
Yes,FW5210,5310
No,FW5211,5311
No,FW5212,5312
Yes,FW5213,5313
No,FW5214,5314
Yes,FW5215,5315
No,FW5216,5316
No,FW5217,5317
No,FW5218,5318
Yes,FW5219,5319
Yes,FW5220,5320
No,FW5221,5321
No,FW5222,5322
Yes,FW5223,5323
No,FW5224,5324
Yes,FW5225,5325
Yes,FW5226,5326
No,FW5227,5327
No,FW5228,5328
Yes,FW5229,5329
No,FW5230,5330
Yes,FW5231,5331
Yes,FW5232,5332
Yes,FW5233,5333
Yes,FW5234,5334
No,FW5235,5335
No,FW5236,5336
No,FW5237,5337
Yes,FW5238,5338
Yes,FW5239,5339
No,FW5240,5340
No,FW5241,5341
Yes,FW5242,5342
Yes,FW5243,5343
No,FW5244,5344
No,FW5245,5345
No,FW5246,5346
Yes,FW5247,5347
Yes,FW5248,5348
Yes,FW5249,5349
Yes,FW5250,5350
Yes,FW5251,5351
Yes,FW5252,5352
Yes,FW5253,5353
Yes,FW5254,5354
No,FW5255,5355
No,FW5256,5356
Yes,FW5257,5357
Yes,FW5258,5358
No,FW5259,5359
No,FW5260,5360
No,FW5261,5361
Yes,FW5262,5362
Yes,FW5263,5363
No,FW5264,5364
No,FW5265,5365
Yes,FW5266,5366
No,FW5267,5367
No,FW5268,5368
No,FW5269,5369
No,FW5270,5370
No,FW5271,5371
No,FW5272,5372
Yes,FW5273,5373
Yes,FW5274,5374
Yes,FW5275,5375
Yes,FW5276,5376
Yes,FW5277,5377
Yes,FW5278,5378
No,FW5279,5379
No,FW5280,5380
No,FW5281,5381
No,FW5282,5382
No,FW5283,5383
Yes,FW5284,5384
Yes,FW5285,5385
No,FW5286,5386
Yes,FW5287,5387
Yes,FW5288,5388
Yes,FW5289,5389
Yes,FW5290,5390
No,FW5291,5391
Yes,FW5292,5392
Yes,FW5293,5393
No,FW5294,5394
No,FW5295,5395
Yes,FW5296,5396
No,FW5297,5397
No,FW5298,5398
No,FW5299,5399
Yes,FW5300,5400
No,FW5301,5401
Yes,FW5302,5402
No,FW5303,5403
Yes,FW5304,5404
No,FW5305,5405
No,FW5306,5406
Yes,FW5307,5407
No,FW5308,5408
No,FW5309,5409
No,FW5310,5410
No,FW5311,5411
Yes,FW5312,5412
No,FW5313,5413
No,FW5314,5414
Yes,FW5315,5415
Yes,FW5316,5416
Yes,FW5317,5417
Yes,FW5318,5418
Yes,FW5319,5419
No,FW5320,5420
No,FW5321,5421
Yes,FW5322,5422
No,FW5323,5423
No,FW5324,5424
Yes,FW5325,5425
Yes,FW5326,5426
Yes,FW5327,5427
No,FW5328,5428
No,FW5329,5429
No,FW5330,5430
Yes,FW5331,5431
No,FW5332,5432
Yes,FW5333,5433
Yes,FW5334,5434
Yes,FW5335,5435
No,FW5336,5436
No,FW5337,5437
Yes,FW5338,5438
No,FW5339,5439
Yes,FW5340,5440
No,FW5341,5441
Yes,FW5342,5442
No,FW5343,5443
Yes,FW5344,5444
Yes,FW5345,5445
Yes,FW5346,5446
Yes,FW5347,5447
No,FW5348,5448
No,FW5349,5449
No,FW5350,5450
No,FW5351,5451
Yes,FW5352,5452
No,FW5353,5453
Yes,FW5354,5454
No,FW5355,5455
Yes,FW5356,5456
No,FW5357,5457
No,FW5358,5458
Yes,FW5359,5459
No,FW5360,5460
No,FW5361,5461
Yes,FW5362,5462
Yes,FW5363,5463
Yes,FW5364,5464
No,FW5365,5465
No,FW5366,5466
Yes,FW5367,5467
Yes,FW5368,5468
Yes,FW5369,5469
No,FW5370,5470
No,FW5371,5471
No,FW5372,5472
Yes,FW5373,5473
Yes,FW5374,5474
Yes,FW5375,5475
No,FW5376,5476
No,FW5377,5477
No,FW5378,5478
Yes,FW5379,5479
No,FW5380,5480
No,FW5381,5481
Yes,FW5382,5482
No,FW5383,5483
Yes,FW5384,5484
No,FW5385,5485
Yes,FW5386,5486
Yes,FW5387,5487
Yes,FW5388,5488
No,FW5389,5489
Yes,FW5390,5490
No,FW5391,5491
Yes,FW5392,5492
No,FW5393,5493
Yes,FW5394,5494
No,FW5395,5495
No,FW5396,5496
No,FW5397,5497
No,FW5398,5498
Yes,FW5399,5499
No,FW5400,5500
Yes,FW5401,5501
No,FW5402,5502
Yes,FW5403,5503
No,FW5404,5504
No,FW5405,5505
No,FW5406,5506
Yes,FW5407,5507
Yes,FW5408,5508
Yes,FW5409,5509
Yes,FW5410,5510
Yes,FW5411,5511
No,FW5412,5512
Yes,FW5413,5513
Yes,FW5414,5514
No,FW5415,5515
Yes,FW5416,5516
No,FW5417,5517
No,FW5418,5518
Yes,FW5419,5519
Yes,FW5420,5520
No,FW5421,5521
Yes,FW5422,5522
Yes,FW5423,5523
Yes,FW5424,5524
No,FW5425,5525
Yes,FW5426,5526
No,FW5427,5527
Yes,FW5428,5528
No,FW5429,5529
No,FW5430,5530
No,FW5431,5531
Yes,FW5432,5532
No,FW5433,5533
Yes,FW5434,5534
No,FW5435,5535
Yes,FW5436,5536
Yes,FW5437,5537
No,FW5438,5538
Yes,FW5439,5539
Yes,FW5440,5540
Yes,FW5441,5541
Yes,FW5442,5542
Yes,FW5443,5543
Yes,FW5444,5544
No,FW5445,5545
Yes,FW5446,5546
No,FW5447,5547
No,FW5448,5548
Yes,FW5449,5549
No,FW5450,5550
No,FW5451,5551
Yes,FW5452,5552
No,FW5453,5553
Yes,FW5454,5554
Yes,FW5455,5555
Yes,FW5456,5556
No,FW5457,5557
Yes,FW5458,5558
No,FW5459,5559
No,FW5460,5560
No,FW5461,5561
Yes,FW5462,5562
No,FW5463,5563
Yes,FW5464,5564
No,FW5465,5565
Yes,FW5466,5566
No,FW5467,5567
Yes,FW5468,5568
Yes,FW5469,5569
No,FW5470,5570
Yes,FW5471,5571
No,FW5472,5572
Yes,FW5473,5573
No,FW5474,5574
Yes,FW5475,5575
Yes,FW5476,5576
Yes,FW5477,5577
Yes,FW5478,5578
No,FW5479,5579
No,FW5480,5580
No,FW5481,5581
No,FW5482,5582
Yes,FW5483,5583
Yes,FW5484,5584
Yes,FW5485,5585
Yes,FW5486,5586
No,FW5487,5587
No,FW5488,5588
No,FW5489,5589
Yes,FW5490,5590
No,FW5491,5591
No,FW5492,5592
Yes,FW5493,5593
No,FW5494,5594
No,FW5495,5595
No,FW5496,5596
Yes,FW5497,5597
No,FW5498,5598
Yes,FW5499,5599
No,FW5500,5600
Yes,FW5501,5601
Yes,FW5502,5602
No,FW5503,5603
No,FW5504,5604
Yes,FW5505,5605
Yes,FW5506,5606
Yes,FW5507,5607
Yes,FW5508,5608
No,FW5509,5609
Yes,FW5510,5610
No,FW5511,5611
No,FW5512,5612
Yes,FW5513,5613
Yes,FW5514,5614
Yes,FW5515,5615
Yes,FW5516,5616
Yes,FW5517,5617
Yes,FW5518,5618
No,FW5519,5619
No,FW5520,5620
Yes,FW5521,5621
Yes,FW5522,5622
No,FW5523,5623
Yes,FW5524,5624
No,FW5525,5625
Yes,FW5526,5626
No,FW5527,5627
No,FW5528,5628
Yes,FW5529,5629
No,FW5530,5630
Yes,FW5531,5631
Yes,FW5532,5632
No,FW5533,5633
Yes,FW5534,5634
No,FW5535,5635
No,FW5536,5636
Yes,FW5537,5637
No,FW5538,5638
Yes,FW5539,5639
Yes,FW5540,5640
No,FW5541,5641
Yes,FW5542,5642
No,FW5543,5643
Yes,FW5544,5644
No,FW5545,5645
Yes,FW5546,5646
No,FW5547,5647
No,FW5548,5648
No,FW5549,5649
Yes,FW5550,5650
Yes,FW5551,5651
No,FW5552,5652
No,FW5553,5653
No,FW5554,5654
No,FW5555,5655
No,FW5556,5656
Yes,FW5557,5657
Yes,FW5558,5658
Yes,FW5559,5659
No,FW5560,5660
No,FW5561,5661
Yes,FW5562,5662
No,FW5563,5663
No,FW5564,5664
Yes,FW5565,5665
No,FW5566,5666
Yes,FW5567,5667
No,FW5568,5668
Yes,FW5569,5669
Yes,FW5570,5670
Yes,FW5571,5671
Yes,FW5572,5672
No,FW5573,5673
Yes,FW5574,5674
No,FW5575,5675
No,FW5576,5676
Yes,FW5577,5677
Yes,FW5578,5678
Yes,FW5579,5679
Yes,FW5580,5680
Yes,FW5581,5681
Yes,FW5582,5682
Yes,FW5583,5683
Yes,FW5584,5684
Yes,FW5585,5685
Yes,FW5586,5686
Yes,FW5587,5687
Yes,FW5588,5688
No,FW5589,5689
No,FW5590,5690
No,FW5591,5691
No,FW5592,5692
No,FW5593,5693
No,FW5594,5694
Yes,FW5595,5695
Yes,FW5596,5696
Yes,FW5597,5697
No,FW5598,5698
No,FW5599,5699
No,FW5600,5700
Yes,FW5601,5701
No,FW5602,5702
No,FW5603,5703
Yes,FW5604,5704
No,FW5605,5705
No,FW5606,5706
No,FW5607,5707
Yes,FW5608,5708
No,FW5609,5709
Yes,FW5610,5710
Yes,FW5611,5711
Yes,FW5612,5712
Yes,FW5613,5713
Yes,FW5614,5714
Yes,FW5615,5715
Yes,FW5616,5716
No,FW5617,5717
No,FW5618,5718
Yes,FW5619,5719
No,FW5620,5720
Yes,FW5621,5721
Yes,FW5622,5722
Yes,FW5623,5723
No,FW5624,5724
No,FW5625,5725
Yes,FW5626,5726
No,FW5627,5727
Yes,FW5628,5728
Yes,FW5629,5729
No,FW5630,5730
No,FW5631,5731
No,FW5632,5732
No,FW5633,5733
No,FW5634,5734
No,FW5635,5735
No,FW5636,5736
No,FW5637,5737
Yes,FW5638,5738
Yes,FW5639,5739
