loan_id,loan_amount,month,year,day
5569,56645,January,2007,12
5570,72047,January,2006,12
5571,94966,January,2005,12
5572,96343,January,2004,12
5573,86494,January,2003,12
5574,82089,January,2002,13
5575,68785,January,2001,13
5576,60830,January,2000,13
5577,67527,January,2015,13
5578,82531,January,2014,14
5579,90449,January,2013,15
5580,58706,January,2012,15
5581,64202,January,2011,16
5582,66959,January,2010,16
5583,54625,January,2009,17
5584,95770,January,2008,17
5585,54696,January,2007,18
5586,50016,January,2006,18
5587,53538,January,2005,19
5588,87946,January,2004,21
5589,97903,January,2003,21
5590,93363,January,2002,21
5591,87265,January,2001,22
5592,70669,January,2000,22
5593,92422,January,2015,22
5594,61937,January,2014,22
5595,93320,January,2013,22
5596,96554,January,2012,23
5597,62525,January,2011,23
5598,82913,January,2010,25
5599,66618,January,2009,25
5600,55368,January,2008,25
5601,65401,January,2007,26
5602,81118,January,2006,26
5603,63878,January,2005,26
5604,53658,January,2004,26
5605,57559,January,2003,27
5606,67536,January,2002,27
5607,95850,January,2001,28
5608,64965,January,2000,28
5609,97387,January,2015,28
5610,91073,January,2014,28
5611,92591,January,2013,28
5612,66715,January,2012,29
5613,87962,January,2011,29
5614,79813,January,2010,29
5615,51579,January,2009,30
5616,65115,January,2008,31
5617,50379,February,2007,1
5618,51843,February,2006,1
5619,81054,February,2005,1
5620,78498,February,2004,1
5621,95382,February,2003,1
5622,73316,February,2002,1
5623,75715,February,2001,1
5624,94798,February,2000,2
5625,99887,February,2015,2
5626,90355,February,2014,3
5627,93813,February,2013,3
5628,74074,February,2012,3
5629,85104,February,2011,3
5630,98510,February,2010,3
5631,80239,February,2009,3
5632,92818,February,2008,3
5633,73656,February,2007,4
5634,79906,February,2006,4
5635,94920,February,2005,4
5636,82587,February,2004,4
5637,77027,February,2003,4
5638,66345,February,2002,4
5639,53842,February,2001,5
5640,61739,February,2000,5
5641,54355,February,2015,5
5642,78554,February,2014,5
5643,88225,February,2013,5
5644,65585,February,2012,5
5645,95160,February,2011,5
5646,79278,February,2010,5
5647,53177,February,2009,6
5648,70835,February,2008,6
5649,95341,February,2007,6
5650,85038,February,2006,6
5651,87605,February,2005,6
5652,65004,February,2004,6
5653,83231,February,2003,6
5654,53905,February,2002,6
5655,78896,February,2001,6
5656,57838,February,2000,6
5657,55608,February,2015,6
5658,88449,February,2014,6
5659,63656,February,2013,6
5660,90136,February,2012,6
5661,86391,February,2011,6
5662,61275,February,2010,6
5663,53207,February,2009,6
5664,72707,February,2008,6
5665,84399,February,2007,6
5666,78249,February,2006,6
5667,56273,February,2005,6
5668,62795,February,2004,6
5669,64526,February,2003,6
5670,66438,February,2002,6
5671,68720,February,2001,6
5672,95619,February,2000,6
5673,51374,February,2015,6
5674,68713,February,2014,6
5675,56370,February,2013,6
5676,59118,February,2012,6
5677,62248,February,2011,6
5678,98593,February,2010,6
5679,97907,February,2009,6
5680,51653,February,2008,7
5681,53246,February,2007,8
5682,84432,February,2006,8
5683,52743,February,2005,8
5684,51236,February,2004,8
5685,92270,February,2003,8
5686,93633,February,2002,8
5687,99287,February,2001,8
5688,90857,February,2000,8
5689,64182,February,2015,8
5690,63840,February,2014,8
5691,65073,February,2013,8
5692,67635,February,2012,8
5693,77186,February,2011,8
5694,67102,February,2010,9
5695,80766,February,2009,9
5696,68465,February,2008,9
5697,74659,February,2007,9
5698,81309,February,2006,9
5699,98297,February,2005,9
5700,56256,February,2004,9
5701,78742,February,2003,9
5702,66008,February,2002,9
5703,96934,February,2001,9
5704,91394,February,2000,9
5705,76123,February,2015,9
5706,74419,February,2014,9
5707,95200,February,2013,9
5708,78657,February,2012,9
5709,76623,February,2011,9
5710,69219,February,2010,9
5711,65694,February,2009,9
5712,84980,February,2008,9
5713,64511,February,2007,9
5714,70908,February,2006,10
5715,93537,February,2005,10
5716,81645,February,2004,10
5717,56510,February,2003,10
5718,97545,February,2002,10
5719,56543,February,2001,10
5720,71020,February,2000,11
5721,99408,February,2015,11
5722,88056,February,2014,11
5723,89607,February,2013,11
5724,86614,February,2012,11
5725,63344,February,2011,11
5726,67123,February,2010,11
5727,50629,February,2009,11
5728,95886,February,2008,11
5729,59925,February,2007,11
5730,92867,February,2006,11
5731,74748,February,2005,11
5732,68890,February,2004,11
5733,71699,February,2003,11
5734,58735,February,2002,11
5735,87725,February,2001,11
5736,81054,February,2000,11
5737,83970,February,2015,11
5738,73515,February,2014,11
5739,54866,February,2013,11
5740,56782,February,2012,12
5741,51012,February,2011,12
5742,97449,February,2010,12
5743,97844,February,2009,12
5744,53741,February,2008,12
5745,50563,February,2007,12
5746,59419,February,2006,12
5747,53044,February,2005,12
5748,72371,February,2004,12
5749,92907,February,2003,12
5750,71689,February,2002,12
5751,90364,February,2001,12
5752,75934,February,2000,12
5753,64370,February,2013,12
5754,93971,February,2015,12
5755,95415,February,2014,12
5756,85175,February,2013,12
5757,90427,February,2012,12
5758,72325,February,2011,12
5759,77923,February,2010,12
5760,89665,February,2009,12
5761,82591,February,2008,12
5762,93687,February,2007,12
5763,57072,February,2006,12
5764,98171,February,2005,12
5765,97811,February,2004,12
5766,83064,February,2003,12
5767,72466,February,2002,12
5768,99861,February,2001,12
5769,81559,February,2000,12
5770,53690,February,2015,12
5771,50499,February,2014,12
5772,73083,February,2013,12
5773,67856,February,2012,12
5774,70406,February,2011,12
5775,73896,February,2010,12
5776,51618,February,2009,12
5777,89533,February,2008,12
5778,66209,February,2007,12
5779,97719,February,2006,12
5780,58693,February,2005,12
5781,63565,February,2004,12
5782,55398,February,2003,12
5783,75509,February,2002,12
5784,94730,February,2001,12
5785,83041,February,2000,12
5786,50225,February,2015,12
5787,75358,February,2014,12
5788,95859,February,2013,12
5789,63822,February,2012,12
5790,93086,February,2011,12
5791,75896,February,2010,12
5792,52201,February,2009,12
5793,81421,February,2008,12
5794,71714,February,2007,12
5795,55425,February,2006,12
5796,81890,February,2005,12
5797,68767,February,2004,12
5798,80819,February,2003,12
5799,60673,February,2002,12
5800,96292,February,2001,12
5801,56021,February,2000,12
5802,99269,February,2015,12
5803,80150,February,2014,12
5804,99462,February,2013,12
5805,71798,February,2012,12
5806,78596,February,2011,12
5807,97955,February,2010,12
5808,73882,February,2009,12
5809,82139,February,2008,12
5810,86017,February,2007,12
5811,98154,February,2006,12
5812,61288,February,2005,12
5813,73460,February,2004,12
5814,60271,February,2003,12
5815,92676,February,2002,12
5816,51015,February,2001,12
5817,75932,February,2000,12
5818,91211,February,2015,12
5819,98409,February,2014,12
5820,81982,February,2013,12
5821,53851,February,2012,12
5822,75753,February,2011,12
5823,59926,February,2010,12
5824,73805,February,2009,12
5825,90249,February,2008,12
5826,66364,February,2007,12
5827,87613,February,2006,12
5828,81314,February,2005,12
5829,89081,February,2004,12
5830,69049,February,2003,12
5831,83331,February,2002,12
5832,79018,January,2001,9
5833,82679,January,2000,10
5834,95329,January,2015,10
5835,71853,January,2014,12
5836,88288,January,2013,12
5837,59993,January,2012,12
5838,65259,January,2011,12
5839,79954,January,2010,12
5840,99573,January,2009,12
5841,59668,January,2008,13
5842,92183,January,2007,13
5843,70379,January,2006,13
5844,75508,January,2005,13
5845,58166,January,2004,14
5846,69760,January,2003,15
5847,76667,January,2002,15
5848,91787,January,2001,16
5849,75614,January,2000,16
5850,63602,January,2015,17
5851,75106,January,2014,17
5852,99524,January,2013,18
5853,83086,January,2012,18
5854,81926,January,2011,19
5855,78519,January,2010,21
5856,65833,January,2009,21
5857,55126,January,2008,21
5858,56194,January,2007,22
5859,63395,January,2006,22
5860,80613,January,2005,22
5861,80834,January,2004,22
5862,93257,January,2003,22
5863,74244,January,2002,23
5864,86916,January,2001,23
5865,82728,January,2000,25
5866,75866,January,2015,25
5867,87976,January,2014,25
5868,71413,January,2013,26
5869,76399,January,2012,26
5870,74342,January,2011,26
5871,65668,January,2010,26
5872,70228,January,2009,27
5873,82530,January,2008,27
5874,87072,January,2007,28
5875,97333,January,2006,28
5876,58245,January,2005,28
5877,71174,January,2004,28
5878,80550,January,2003,28
5879,72258,January,2002,29
5880,94076,January,2001,29
5881,54629,January,2000,29
5882,53454,January,2015,30
5883,96542,January,2014,31
5884,76905,February,2013,1
5885,74434,February,2012,1
5886,69372,February,2011,1
5887,88588,February,2010,1
5888,74059,February,2009,1
5889,69585,February,2008,1
5890,76238,February,2007,1
5891,87018,February,2006,2
5892,86506,February,2005,2
5893,65782,February,2004,3
5894,97778,February,2003,3
5895,53914,February,2002,3
5896,66653,February,2001,3
5897,55398,February,2000,3
5898,86586,February,2015,3
5899,51674,February,2014,3
5900,94983,February,2013,4
5901,67607,February,2012,4
5902,71109,February,2011,4
5903,55095,February,2010,4
5904,54576,February,2009,4
5905,91345,February,2008,4
5906,50056,February,2007,5
5907,57831,February,2006,5
5908,83682,February,2005,5
5909,97622,February,2004,5
5910,62016,February,2003,5
5911,75431,February,2002,5
5912,95069,February,2001,5
5913,83274,February,2000,5
5914,87000,February,2015,6
5915,67888,February,2014,6
5916,74062,February,2013,6
5917,59796,February,2012,6
5918,56429,February,2011,6
5919,54278,February,2010,6
5920,91584,February,2009,6
5921,94865,February,2008,6
5922,79245,February,2007,6
5923,68581,February,2006,6
5924,94031,February,2005,6
5925,95679,February,2004,6
5926,74204,February,2003,6
5927,80159,February,2002,6
5928,76687,February,2001,6
5929,61943,February,2000,6
5930,54868,February,2015,6
5931,60254,February,2014,6
5932,66579,February,2013,6
5933,56848,February,2012,6
5934,80092,February,2011,6
5935,88325,February,2010,6
5936,80228,February,2009,6
5937,83908,February,2008,6
5938,68369,February,2007,6
5939,74030,February,2006,6
5940,61789,February,2005,6
5941,93895,February,2004,6
5942,84122,February,2003,6
5943,93079,February,2002,6
5944,76184,February,2001,6
5945,55432,February,2000,6
5946,73031,February,2015,6
5947,82843,February,2014,7
5948,80350,February,2013,8
5949,81817,February,2012,8
5950,64419,February,2011,8
5951,79960,February,2010,8
5952,91542,February,2009,8
5953,57496,February,2008,8
5954,98130,February,2007,8
5955,63050,February,2006,8
5956,74177,February,2005,8
5957,81231,February,2004,8
5958,80435,February,2003,8
5959,62060,February,2002,8
5960,76385,February,2001,8
5961,74387,February,2000,9
5962,59425,February,2015,9
5963,63577,February,2014,9
5964,97634,February,2013,9
5965,53634,February,2012,9
5966,61165,February,2011,9
5967,75191,February,2010,9
5968,97136,February,2009,9
5969,82811,February,2008,9
5970,71175,February,2007,9
5971,80450,February,2006,9
5972,92587,February,2005,9
5973,89216,February,2004,9
5974,66044,February,2003,9
5975,80818,February,2002,9
5976,66269,February,2001,9
5977,58374,February,2000,9
5978,87363,February,20124,9
5979,73143,February,2015,9
5980,94210,February,2014,9
5981,68555,February,2013,10
5982,76519,February,2012,10
5983,51859,February,2011,10
5984,85368,February,2010,10
5985,71345,February,2009,10
5986,91474,February,2008,10
5987,76181,February,2007,11
5988,52916,February,2006,11
5989,56031,February,2005,11
5990,99214,February,2004,11
5991,96013,February,2003,11
5992,93916,February,2002,11
5993,97486,February,2001,11
5994,72311,February,2000,11
5995,73996,February,2015,11
5996,81824,February,2014,11
5997,74548,February,2013,11
5998,51785,February,2012,11
5999,84673,February,2011,11
6000,82191,February,2010,11
6001,55866,February,2009,11
6002,59034,February,2008,11
6003,56155,February,2007,11
6004,56242,February,2006,11
6005,80271,February,2005,11
6006,60095,February,2004,11
6007,55550,February,2003,12
6008,80456,February,2002,12
6009,61659,February,2001,12
6010,53271,February,2000,12
6011,87970,February,2015,12
6012,60639,February,2014,12
6013,64528,February,2013,12
6014,82373,February,2012,12
6015,50143,February,2011,12
6016,65039,February,2010,12
6017,95987,February,2009,12
6018,92235,February,2008,12
6019,68126,February,2007,12
6020,64217,February,2006,12
6021,88956,February,2005,12
6022,81974,February,2004,12
6023,78914,February,2003,12
6024,77732,February,2002,12
6025,54738,February,2001,12
6026,64254,February,2000,12
6027,93100,February,2015,12
6028,82751,February,2014,12
6029,85807,February,2013,12
6030,61736,February,2012,12
6031,76680,February,2011,12
6032,52661,February,2010,12
6033,68710,February,2009,12
6034,85036,February,2008,12
6035,51233,February,2007,12
6036,94779,February,2006,12
6037,71485,February,2005,12
6038,66661,February,2004,12
6039,57434,February,2003,12
6040,50882,February,2002,12
6041,71686,February,2001,12
6042,76170,February,2000,12
6043,63857,February,2015,12
6044,53760,February,2014,12
6045,65107,February,2013,12
6046,89189,February,2012,12
6047,79723,February,2011,12
6048,64317,February,2010,12
6049,83911,February,2009,12
6050,60237,February,2008,12
6051,54239,February,2007,12
6052,86629,February,2006,12
6053,68045,February,2005,12
6054,85469,February,2004,12
6055,80394,February,2003,12
6056,94493,February,2002,12
6057,65049,February,2001,12
6058,69085,February,2000,12
6059,62121,February,2015,12
6060,54131,February,2014,12
6061,84778,February,2013,12
6062,81690,February,2012,12
6063,71374,February,2011,12
6064,98096,February,2010,12
6065,71802,February,2009,12
6066,54030,February,2008,12
6067,55910,February,2007,12
6068,65317,February,2006,12
6069,66063,February,2005,12
6070,71873,February,2004,12
6071,90425,February,2003,12
6072,97036,February,2002,12
6073,71720,February,2001,12
6074,74326,February,2000,12
6075,62323,February,2015,12
6076,55630,February,2014,12
